hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24
Del9:U(2,):R1	6.59720115437449e-06	0.00212255389568977	0.00212424893866976	0.000338420184002247	0.00772958683129013	0.000499160129543233	0.00100410668813006	0.000624529623753954	1.1044396653715e-05	2.75073412026528e-06	0.00223648970306458	3.73319813153848e-05	0.000704387515487593	0.00310673634806285	0.00346648567699673	0.00291878277808423	0.000768291645453383	0.00010015594497896	0.00029748365238365	0.00147962847176376	4.6697692879859e-05	0.000569428874358117	0.000159177499252511	0.000877360212986327
Del(10,):U(2,):R1	7.23430229442551e-05	0.0229061741795259	0.0193372499486902	0.00218239825586019	0.0422920953936754	0.00288416174365804	0.00407169185635967	0.00281834022452272	3.32525888438878e-05	0.000363434713328383	0.0210367964680868	0.000151912157267831	0.004464763038802	0.0371121837631788	0.0161914774440454	0.114885189318991	0.00363634996405095	0.00120260360457701	0.00216553520841342	0.0192104428278452	0.000287603744440948	0.00129679640889125	0.00217426873422586	0.00316026513775998
Del2:U1:R3	0.000419434734463879	0.00328161494380054	0.00385155736549962	0.00268478951305991	0.00827250796729872	0.0368782641326389	0.0305218829542374	0.00167763107246791	0.000214320994523442	0.000187242954151391	0.00844566001510198	0.000205902263848265	0.00349584074298201	0.0010772057602013	0.00691883517987448	0.00193140873231716	0.00379694463453357	0.00126363050713253	0.0027459706109044	0.00149853197140301	0.00154777037977599	0.00925160230070114	0.00302611044468252	0.00105823044076958
Del2:U1:R4	0.000296608985829042	0.00208459344773589	0.00250624820135975	0.0011134181927373	0.00333661741648454	0.0222589643045306	0.0166181720959053	0.000773684425001576	0.000178546104281611	0.000193275265818639	0.00504697331757515	7.23810987884766e-05	0.00194216445342019	0.00112756421168256	0.00414406005970262	0.00142189053680158	0.00164127666799077	0.000439606611044934	0.000758559755821915	0.00558264261568679	0.00140092183876349	0.00287634360643193	0.00178986354627441	0.00252256573259966
Del2:U1:R(5,9)	0.0103395212347035	0.00230619451881176	0.00453076756981924	0.00167626313665392	0.00332434517069399	0.00826752566682999	0.0172751425261367	0.0023660880686333	0.000308481938426533	1.64078877349157e-06	0.00335779098567255	0.00015549090421532	0.00537245713376151	0.00159005453022304	0.00361729809384517	0.00155149461638616	0.00212599944090063	0.000802823258408669	0.00084422684406618	0.00299334052621042	0.00194242359683902	0.00208283980543616	0.00186407485576511	0.000853626812599674
Del2:U2:R2	0.00210873880155734	0.00820962800932287	0.00244426105625584	0.00932867993131746	0.0172659433133399	0.0858482847028159	0.278693922701822	0.00311616017054844	0.000576189158396379	0.0013331408784619	0.0264803141941245	0.000300222964975873	0.0125119483001048	0.00401281544915887	0.0143426392191216	0.00630844582256272	0.00193765940485024	0.00398107616459649	0.00598588732416577	0.0130379728345254	0.00502194809460618	0.0323956894571462	0.0143600674535796	0.00131712616132725
Del2:U2:R3	0.00115808093714034	0.00382602135792284	0.00141586095833809	0.0109751487189482	0.00263320984218353	0.029490694215399	0.0637956408031559	0.00139042034994877	0.000258200083931445	0.000186712110724673	0.00722414134579973	0.00024941982672973	0.00478809136826802	0.00129531475331863	0.00325537977622728	0.00123751394592185	0.000725657995714119	0.00139039086589189	0.00180349868434781	0.00171067124513247	0.00170379919150984	0.00997600611291817	0.00385789043527351	0.000962676358167105
Del2:U2:R4	0.00255223564916016	0.00156002772872243	0.00027288665621249	0.00675087306609926	0.00191003590478545	0.00887667843235012	0.0203911869341394	0.000323581316950661	0.000846717176971024	1.88208124018151e-06	0.00222743574685925	8.89036083797256e-05	0.00112465446452122	0.000350559039369073	0.000661978727316163	0.000187251892518435	0.00119521157343039	0.000755553509456711	0.000363546991975448	0.000121918025451175	0.00335870852023073	0.00568970446374248	0.0010726772158187	0.00193776233745141
Del2:U2:R(5,9)	0.0144480283896792	0.00102903501411438	0.000346734732079391	0.00514180575178143	0.00161899758401897	0.00766259549250706	0.00410449388972871	0.000468016373894716	0.00201652773064424	1.39949630680163e-06	0.00216204839319495	0.000153238177189427	0.00126981563863004	0.00046387145750516	0.000293279943448463	0.00134733118641876	0.165982025281603	0.000968078271744123	0.000210583246304745	0.00235410627452025	0.00494200994779862	0.0269144383295083	0.00158432393953636	0.00244562608167299
Del3:U1:R4	4.84069634702228e-06	0.00036662664484083	0.000455659791496431	0.00012733641499433	0.00153863281599027	9.13868435142597e-05	0.000790298423006915	0.000888631281224781	3.57301156608022e-05	1.1582038401117e-06	0.000415529581250506	2.19772733596322e-05	0.000238253701961977	0.000345017957061221	0.00124394834156131	0.000371055691552975	0.000907234558693862	4.92562891824594e-05	0.000261172373364553	0.00186471567274834	4.73329747718824e-06	0.000555194247470463	9.29443667655719e-05	0.000369961829556646
Del3:U1:R(5,9)	0.000120728781125053	0.000734806962790864	0.0006782497360403	0.00014132216739447	0.0021435857954757	0.00188780616242027	0.00352041686698407	0.00198582901533403	2.9655697501259e-05	0.000193564816778667	0.00202528315085924	2.70929979435164e-05	0.00036067062284412	0.00083964277551316	0.00101392554240387	0.000488166103464831	0.00102329402790298	0.000120357270753617	0.000198864417291713	2.3056541226671e-05	0.000180921124742431	0.00325257574478561	0.000510933555932637	0.00129758100806765
Del3:U3:R2	0.00152244200075317	0.00635780728216236	0.00169278840121683	0.000868721919194196	0.0109971560998397	0.11201426015965	0.0224661572830723	0.00293997905249623	0.00042162730468574	0.000550967218439802	0.0292067975062074	0.000147414237420145	0.0133698702175996	0.0052161794003284	0.0057812773871369	0.00275359187841505	0.0020930248086137	0.00403282408757171	0.00915569892590535	0.0208064042001667	0.00452694718150031	0.0377302290303288	0.0124630628505234	0.00567228269241001
Del3:U3:R3	0.000689350973193668	0.00167474059328536	0.000427664130289693	0.000146615579657471	0.000437165225562159	0.0317250460914889	0.00384311895716906	0.00127779936195586	0.000240275326659672	0.000190814082658402	0.0076078361615238	0.000112093888599454	0.00296225391634293	0.00079756407505604	0.000923424099931098	0.00077765850474583	0.0021037210359938	0.000722694635680527	0.0023158845050414	0.000287991952837487	0.00112939698953333	0.00834797358625555	0.00387017397518816	0.00358855218656749
Del3:U3:R4	0.000284398273335276	0.000721377179704056	0.000133306177276745	3.38008916382816e-05	0.00174609580169405	0.00705172729931307	0.000862336448671122	0.000335251462807898	7.72660019949762e-05	0.000194481728152089	0.00126856918404308	3.03703767270063e-05	0.000515366419526486	0.000127636127706493	0.00017354806450007	0.00024859733201725	0.00542216615718411	0.000297207685580495	0.000302952747200926	1.1695346999036e-05	0.00025438118577781	0.00328310354460313	0.000967674112027233	0.00197809360608233
Del3:U3:R(5,9)	0.000616873650083056	4.98333412169645e-05	0.000260968893006942	0.000292360863965437	0.000298423463212841	0.00313363184511723	0.000225746420124799	0.000215421643457947	0.000139651918228123	2.17163220020943e-06	0.00154539201642553	0.00011018773496216	0.00128322925361705	0.000102922003463372	8.45216503688278e-05	8.17107416380642e-05	0.160402073564157	0.000164232742632897	0.000304259971722285	0.00153041969301671	0.000523892817744515	0.00431246416341433	0.000418589180325335	0.00131541983842363
Del4:U1:R(5,9)	8.45266397904231e-06	0.00019920308793013	0.000285099948119368	4.7831750809585e-05	0.0017996862848491	0.00126098595803689	0.00182330214053351	0.000120414686799672	1.06414254244578e-05	1.49601329347761e-06	0.000771131094531647	4.51449509670607e-05	0.00040043769773937	0.000209479825739737	0.000650520536141358	0.000971908665947036	0.000396884057152082	7.47272633422872e-05	7.38004458577928e-05	1.70895274516526e-05	1.8503703559216e-05	0.00174150075247888	0.000147518756332126	0.00110337043758341
Del4:U2:R3	7.37826264818704e-06	0.000207971851689324	2.92573414316457e-05	3.97390653949716e-05	0.000144098295860358	0.00232806994182765	0.000189113763811302	8.64787731472175e-05	6.29829106468611e-06	3.23331905364515e-06	0.000743717581504632	5.12325878798419e-07	0.000386899060096121	0.000379787245151441	8.93062614055255e-05	0.000240924189774309	0.000441095130323159	4.46657378833852e-05	0.000181214576669404	0.00336152914418415	2.4981789331398e-05	0.00228027043046358	0.000115686667284074	0.000543541404933538
Del4:U2:R4	4.87262208832291e-05	0.000175677646348005	3.34856751583637e-05	2.99562027314702e-05	0.000103450673019935	0.00525903207125458	0.000230172091293637	0.000162307518082061	1.74173120201154e-05	1.83382274684352e-06	0.00138520462102671	1.82327739219437e-05	0.000778835217210908	7.06836230144035e-05	0.000163786447425606	0.000244389296877367	0.000699511662118321	0.000130234387447124	0.000335679551914105	1.35093191866416e-05	0.000210716740241556	0.00326993468977989	0.000522845008307281	0.00048769810990612
Del4:U2:R(5,9)	0.000154518231751798	0.000182780151990082	0.00023981585788484	7.15685257994639e-05	0.000154903572379497	0.00710288223225407	0.000364095132293539	0.000167081668660022	8.07136447341764e-05	1.20646233344968e-06	0.00148774622346179	6.86667361671881e-05	0.000494280361529989	0.000227505459919736	8.32798280891975e-05	0.000280645319315744	0.000912161305850756	0.000128961986679047	0.000198522598865633	1.21249719908373e-05	0.000303888435194223	0.00238649724608878	0.000734584523680779	0.000744732387296209
Del4:U4:R2	0.000587671610401871	0.00578780707902684	6.31692599092351e-05	0.000404634270730665	0.00444826996499702	0.0689237139929899	0.00626533713554272	0.000885081271820656	0.000291213875009847	0.000372024725142545	0.024582688155946	0.000199000932892686	0.00901807830899356	0.00330018787904842	0.00380215082219596	0.00225737266187928	0.00549533267417202	0.00160978030886633	0.00480605021570429	0.0066557503729861	0.00162706429705924	0.070791909230792	0.00624694825233622	0.00358917266762334
Del4:U4:R3	0.000188960334064171	0.000827704069534688	5.37293911994519e-05	7.83478081713776e-05	0.000201108913088182	0.0155823585183432	0.00121612980858005	0.000554753576845299	6.62813047826327e-05	1.68904726682956e-06	0.0052065158741707	4.42634490873634e-05	0.00288180512711991	0.000349163734876555	0.000504640427502159	0.000359741634808948	0.000819525494177049	0.00014322906727609	0.000818391837889637	0.00024359737035135	0.000285080512137418	0.0180030217119961	0.00137704327318401	0.003555201329815
Del4:U4:R4	0.000156682349344759	0.000322096057496585	5.59401732151688e-05	2.18051438482925e-05	0.000310217896154989	0.00586346374522785	0.000133960231513925	0.000164851011409921	0.000118816813189493	2.79899261360327e-06	0.00215394159859227	3.72340366620851e-05	0.00159317028865527	0.000283152375128977	0.000336963325610481	0.000144587406861636	0.0305110426230832	5.88192328468115e-05	0.000163925031144855	1.37002636274422e-05	0.000151572890857408	0.0128876661936488	0.000566625758483978	0.000348865473657399
Del4:U4:R(5,9)	0.000402945265792847	0.000311718936481485	0.000107720211634696	2.26860525557193e-05	0.000213699700777667	0.00348610091588296	0.000165051501237868	4.44499261788466e-05	6.14008754505181e-05	2.75073412026528e-06	0.00113937424440598	9.11638696097187e-07	0.0010051492555016	9.0645212666255e-05	7.72592249244171e-05	0.000112959088835853	0.0437632577847629	5.96481663006585e-05	0.000181676493461404	0.000743155763595889	0.00017940897488677	0.00705491467939839	0.000303997070554797	0.00038206121014592
Del5:U1:R(5,9)	3.36221644546157e-06	9.66558376508746e-05	2.42731362188343e-05	1.69627992969255e-05	0.000280492907375418	7.53761852249012e-05	0.000347508163038899	9.6285504106504e-05	1.41039930240009e-05	3.86067946703899e-07	3.78270480641786e-05	9.94514941196931e-07	8.96280842472407e-05	0.000148043931485393	0.000245243381464266	5.47838537079192e-05	0.000101970701023612	1.51105143445442e-05	3.31517681618188e-05	1.39866802886431e-05	1.97474244464167e-05	0.000377662900851108	1.37579367919547e-05	0.000102999855272794
Del5:U5:R2	8.72574098396803e-05	0.000856065841385319	8.79766210881654e-05	8.15716156398219e-05	0.00155324382993353	0.0120311299979535	0.00126804776615735	0.000218890043450483	7.36243360713189e-05	0.000192840939378598	0.00540406023189365	6.06654114130128e-05	0.00247346468147797	0.00197631306067735	0.000742133594175868	0.000405774817060209	0.000613790583296395	0.000204949567211367	0.000668097971276693	0.000526577031617822	0.000127306912108571	0.019661436042303	0.00109643035415424	0.00160766641573379
Del5:U5:R3	4.70439345888637e-05	0.000224240385332805	3.46507402309137e-05	9.69264912117456e-06	0.000911742358886085	0.00191616203525142	0.000240734197276412	9.0260009217511e-05	5.10430223725746e-06	2.17163220020943e-06	0.00085646301530102	1.00656966775689e-05	0.000552251393188325	0.000201242571299133	2.02131354153908e-05	0.000110304964246276	0.00217217689122643	8.51360574697485e-05	0.000126288050932719	9.26080537882852e-06	5.37215842212442e-05	0.00318803083661092	0.000188383270413976	0.00164505039934936
Del5:U5:R4	7.78528639797925e-05	3.42306674774288e-05	2.04312631015475e-05	1.61057706448206e-05	0.000127701770746753	0.00103462281396234	0.000177770657034026	5.46102979216858e-05	1.01339801728006e-05	1.30297932012566e-06	0.000285406702847716	6.70544164897931e-07	0.000127378346293083	8.8284291359117e-05	2.5419460747362e-05	2.86736194976439e-05	0.000603267224237591	4.46029032775542e-05	0.000163176725941816	9.83363870123028e-06	0.000108865841975329	0.00217805850960157	9.29505682245721e-05	0.000521359207186536
Del5:U5:R(5,9)	7.34680813554029e-05	7.44846328782224e-05	2.40628561813496e-05	2.64352212412434e-05	6.31551228046501e-05	0.000208637058111329	1.26819652821345e-05	0.000121856453071079	7.52212961280047e-06	8.20394386745785e-07	0.000121540755468152	2.267795434093e-05	5.58522266419925e-05	2.63667691581168e-05	2.13966561795455e-06	4.31181821678375e-05	0.000500691484089448	1.35613996392499e-05	3.37568791593384e-05	1.42253608396438e-05	4.8102471148136e-05	0.00081114013871914	7.77352885675693e-05	0.000468928557966349
Del(6,):U1:R(7,9)	1.36538502462858e-06	7.07355521147075e-06	0.00013176033483902	7.97859181696466e-06	0.000131532656215525	3.48217156018557e-05	6.37073505228633e-05	9.30211276429412e-05	5.86547011474322e-06	1.25472082678767e-06	1.51685658873265e-05	1.95889306599395e-07	2.14874465244376e-05	4.98909890624395e-05	5.36335074698545e-05	5.72678421058559e-05	3.14836430157665e-05	3.4897373392278e-06	1.77098898052687e-05	4.0575693670125e-06	5.52068911800594e-06	2.17680294251199e-05	6.69602535547131e-06	2.40436409145829e-05
Del(6,):U2:R(4,9)	1.70231351215556e-06	4.41719236761784e-05	7.20635371704094e-06	4.90602469889181e-06	3.09488602860059e-05	2.95728001553444e-05	3.35086531354932e-05	3.7921173251721e-05	4.79088017005744e-06	9.5551816809215e-06	2.49477473050085e-05	1.43149877899558e-07	3.7440995475134e-05	0.000103507511947543	8.7833176447842e-05	5.31335326490161e-05	0.000160335368000678	1.05380884125366e-05	3.51795828786975e-05	6.49211098721999e-06	7.70391139481866e-06	7.10271382650627e-05	1.43687805034749e-05	0.000211739160312294
Del(6,):U3:R(3,9)	4.20335959264432e-06	3.06150803661541e-05	0.000123752643681835	1.45694870857842e-05	3.23906815127645e-05	0.000167891985413411	0.000155753872731904	0.000117939201314804	1.95963416301726e-05	2.89550960027924e-07	0.00017858539789442	6.2533894029807e-07	7.60302253457707e-05	0.000204146504506913	0.000106913319079157	0.000196110316896465	0.000446972653247173	1.81144918463864e-05	0.00015669141418214	0.000200969023942619	2.64134104965211e-05	0.000914505429349488	9.00885948959775e-05	0.000342660663098797
Del(6,):U(4,):R(2,9)	0.000204050253633168	0.000708621298307473	0.00444318877582902	0.000292329023891674	0.0019214363516947	0.00249977398873853	0.000373429951313526	0.000789951901044998	6.39828762898326e-05	0.000382641593676902	0.00432132869786853	4.87387663227496e-05	0.00235322249680049	0.00362063572806626	0.000335391128076489	0.00247350800853172	0.00257824457794729	0.000910641400225593	0.00157706245374163	5.92882488685826e-05	0.000175373592727579	0.00203601883268877	0.00370321829598465	0.00211165215335624
Ins(2,4):M	0.000499573057415008	0.00274025797503543	0.00951948527857021	0.00211776025278302	0.0022671968176256	0.000600560965375837	0.000386669774306019	0.0342414184847385	0.000176978993945611	0.000383027661623606	0.00404242455650316	0.00920847000348178	0.00243498073384417	0.00173098972765264	0.00339147494718582	0.00155755146480853	0.00518881553197665	0.00274125393128488	0.000211645654926345	1.36047914070419e-05	0.000102897771243222	0.00142785717357891	0.00287936066926642	0.00891134892426424
Ins(5,):M	9.7818822044853e-05	0.00181828326166038	0.00498988277382352	0.000590129233791523	0.000286193130830045	0.000227154879924022	0.000457703656091581	0.00395513212482127	8.97581101019484e-05	0.000580839225816016	0.00563391643100561	0.00215880563758274	0.00191992029081849	0.00386765892443211	0.00275934659579317	0.00199852178871256	0.00822630641398302	0.001215332445689	0.000679345645161886	0.00111368345096943	6.26155307095714e-05	0.00177434989145039	0.00118665848187772	0.00334734017610183
Ins2:U1:R0	8.21233736556153e-06	0.000356421618052112	0.000762839143551686	0.000566005071237535	0.000286838597309466	0.000281931271287614	0.000159249781050146	0.00025974915551941	2.68945983378302e-05	1.78556425350553e-06	0.000758977018984832	4.75860330954531e-05	0.000338367238984196	0.000353637680753581	0.00062372904639647	0.000304940767481865	0.000749384172811793	0.000144805974210887	7.86136188304297e-05	1.28887497540397e-05	8.32129802227799e-06	0.000396584004898697	0.000118106786658904	0.00140337302809181
Ins3:U1:R0	1.11563383807011e-06	3.34747395671534e-05	3.89415896444515e-05	1.49223812366509e-05	4.22654803797512e-05	4.11556023976459e-05	2.7669742433748e-05	5.30461175328953e-05	2.73124944274303e-06	4.82584933379874e-07	8.76806019390233e-05	3.23970776299e-07	2.45932725111271e-05	4.75111803848444e-05	7.85010472040474e-05	2.63654384977346e-05	0.000190500890066574	9.59919439848533e-06	2.25184436099856e-05	9.69043037062984e-06	2.35322729017109e-06	6.82386113568146e-05	6.24641957795645e-06	0.000866036433716879
Ins4:U1:R0	4.27640003399632e-07	1.37594963242684e-05	1.92548315404848e-05	4.29575661844556e-06	2.32954720300136e-05	6.0303880534919e-05	4.83476682310113e-06	2.43468077907391e-06	7.38780586971474e-06	5.30843426717861e-07	3.00959725474122e-05	1.65752490199488e-07	2.61165748753615e-05	4.3790368404795e-05	2.77865022756714e-05	1.51137650239756e-05	8.18531501329606e-05	3.54169672481879e-06	8.9149940855943e-06	9.02212482782778e-06	4.33065402449736e-06	3.99153537547135e-05	4.46194975064747e-06	5.75496179310338e-05
Ins2:U2:R0	5.21791488445634e-05	0.000558482756825985	0.00113403455891037	0.000599593695717401	0.000417667108274713	0.00017415256333425	0.000129460179317039	0.00173598180175409	0.000100787581895321	1.64078877349157e-06	0.00168130621134337	0.000456256331886392	0.000469078426087148	0.000971353853395772	0.000990550521465856	0.000765119467421999	0.0020837979619646	0.000534399864087781	0.000121045295343523	1.40821525090434e-05	0.000142956320969823	0.000711789742851976	0.000486107565190066	0.00217525146158191
Ins3:U3:R0	1.07110273027809e-05	0.000286737931582766	0.000103417995732645	0.000123061885091726	0.000193497438239944	0.000162540437541968	0.000175427654650523	0.000722406511386444	1.12085701174864e-05	4.92236632047471e-06	0.000795428760441485	8.05406418287514e-06	0.000183332565102011	0.000561686788181193	0.000580646169843851	0.000109454283288079	0.00122408058308658	0.000121251455528904	0.000130703975464236	1.62780135782501e-05	1.5273608305407e-05	0.00129215373058328	0.00012587411405666	0.00258244215449017
Ins4:U2:R0	6.79747333227514e-07	2.05934063046093e-05	3.12578434098779e-07	3.4254612689396e-06	3.78226591577623e-05	1.19640083920481e-05	7.02900715050856e-06	7.2632376314272e-06	2.08948044800013e-06	1.35123781346365e-06	4.73545850708266e-05	2.49683523873229e-05	1.06631165496405e-05	8.39779708948974e-06	1.57783334715468e-05	1.90439110508481e-05	0.000146268208355335	1.25753796708254e-05	1.26703776045519e-05	1.22204442112376e-05	2.16532701224868e-06	3.48054876924788e-05	3.63405497412011e-06	0.000331026643301418
Ins4:U4:R0	5.62529205573896e-06	0.000154965221606459	0.000313476386691281	3.94020912809861e-05	5.46550837120147e-05	0.000131911989587325	1.37604901888263e-05	0.000780634826555245	5.54607810340606e-05	2.46118316023736e-06	0.00093979750855781	0.000166701799916086	0.000152557251246616	0.000620981326809963	0.000296404904677955	0.000260257332350944	0.000522494501112721	0.000135636955190783	0.000104887445959373	1.14566664480353e-05	6.89951925266512e-05	0.000331469711648506	4.30877371334241e-05	0.00157726284399664
Ins(5,):R0	7.37119421837878e-06	0.000341851509670867	0.000233871184392706	0.000106977341162747	0.000620611828622547	8.50382949434793e-05	2.971522070506e-05	0.000275703795485074	2.70438469412588e-05	0.000192937456365274	0.000709904611302572	0.000120735620702127	0.000343068748872945	0.00231332749450737	0.000889788012269375	0.000103284010737953	0.0012532088952247	0.00013239613955927	7.47288986097122e-05	1.70895274516526e-05	1.45399024582814e-05	0.000357646825504469	0.00019182352979434	0.00212856026212843
Ins2:U1:R1	1.80186056528853e-05	0.000947398016519148	0.00254767905198848	0.00100455963388309	0.00028024142692889	0.000133759373236097	0.00140379314234442	0.00173394156646436	2.64916271085731e-05	1.83382274684352e-06	0.00156971764282548	0.000212110448026645	0.000446235470763435	0.000211807694148575	0.00299446494740317	0.000321466662896449	0.000559769232891854	0.000218291045730208	5.55547325738045e-05	1.50368747130463e-05	2.17964322389991e-05	0.00028496993048217	0.000177423741995864	0.00204665676275488
Ins2:U1:R2	1.77099508845914e-05	0.000594278355913409	0.00062203108385657	0.00110259522099756	0.000489615664026281	0.000194180547970938	0.00051036542394936	0.000120509897779859	4.39984882907456e-05	1.01342836009773e-06	0.00101605100769301	0.000145500549578751	0.000326013026505362	5.32269708694254e-05	0.00529205771047803	7.57503037242937e-05	0.000364903417712594	0.000193485876720628	0.000360553771163289	1.11702497868344e-05	6.59708928153287e-05	0.000276297757793692	0.000363506271120764	0.00162876277163303
Ins2:U1:R3	2.83985948263128e-05	0.000785235396192513	0.00100291643067232	0.00146596210279266	0.00043172486523561	0.000258721681478041	0.000276957757935647	0.000241441444186262	1.82083296182868e-05	3.32983604032113e-06	0.00115436805723009	5.18805294324399e-05	0.000288144321943078	4.41657548926299e-05	0.0030394290195218	0.000168219323880362	0.00136494665640146	0.000218500091630376	0.000692385556200037	0.00137198354326243	0.000163142179398059	0.000381429602119841	0.000373845653638856	0.000338317295707776
Ins2:U1:R4	3.5362176259082e-05	0.000386308112581341	0.000635562888430919	0.000580707225297329	0.000648383652600753	0.000203446789764779	0.000184874045212582	0.000343711638475965	2.57155343707445e-05	2.60595864025132e-06	0.000507793956037739	4.34949602691658e-05	0.000172646418063063	0.000171216374114952	0.00168508870179129	9.73405864433464e-05	0.000253597827339078	0.000186615154244572	0.000382240764547676	1.15044025582354e-05	4.08817318965464e-05	0.000171501704665918	0.000454846010370033	0.00129432348252438
Ins2:U1:R(5,9)	0.00193208342571771	0.000622278247381462	0.00152569533683614	0.000948693571127457	0.000301491524660479	0.000346252478169863	0.000213585122038998	0.00137404406135657	0.0040600843833694	0.000579584504989228	0.000640564343348283	0.00106572823834991	0.000272230253831196	0.000885359655704579	0.0013493458212381	9.8134555337664e-05	0.000378235886992435	0.000731138640017966	0.00143188200601612	0.000104494345228122	0.000224326088942507	0.000351952974749407	0.000463538905523571	0.00325752554326607
Ins2:U2:R1	8.91918034638737e-05	0.00233106293870256	0.00239984650239253	0.00045180534000968	0.00344477077385454	0.000630001809556269	0.000568233863770478	0.000968540496739078	5.13415195794318e-05	3.23331905364515e-06	0.004888744904015	0.00032737623655219	0.000515122954353801	0.000409185437267923	0.00763785805331582	0.00177089090671168	0.00185124685274314	0.00107799653942517	0.00132625549318955	8.58772622500645e-05	0.000113894411317824	0.00157954719754068	0.00155793518112574	0.00404708768684818
Ins2:U2:R2	0.000195599945797395	0.00100318227958296	0.00109333684679071	0.000441502422808059	0.000377296113925471	0.000206247188787918	0.000305594453734015	0.00110583473016909	6.846033439269e-05	2.55770014691333e-06	0.00299356366119096	0.000313558506232832	0.000481784676045406	0.000192837691445722	0.00364663152966479	0.000775991170067763	0.000965599225670928	0.000873700693786004	0.000775549055431664	0.00183602627051805	0.000173575118638893	0.000364932034547483	0.00121354645773786	0.00115952397313875
Ins2:U2:R3	0.000279746068449807	0.000406877393527112	0.000373946105578754	0.000442494771773655	0.000156269949472297	0.000271594719919485	0.000234225857322238	0.000557106648212784	0.000599158518464037	2.89550960027924e-06	0.000662527308333527	0.00142304540199541	0.000269131007984309	0.000189220760003186	0.000617368351058082	9.84294580698392e-05	0.00015179999463676	0.00057228188125703	0.000191252028559558	0.000150464219350863	0.000141488909275572	0.000356405858032212	0.000442289606259368	0.00166816331868016
Ins2:U2:R4	0.00206678295835879	0.000255949148632974	0.000434233960650024	0.000372783583610332	0.000692677741915828	0.000681831184146821	0.000152295154927685	0.00200004265451912	0.00137846010126637	0.000580839225816016	0.000841402796312889	0.00340836092176798	0.000146595644585724	0.000148542085881199	0.000132604853565405	0.000148126239647737	0.000236159735428492	0.00371433359598158	0.00173590640017449	0.000109936261790939	0.0020475314332559	0.00032481228615028	0.0026096096056755	0.00240095144565106
Ins2:U2:R(5,9)	0.01117849790815	0.00103200725832329	0.00394605835099406	0.000131072316982453	0.00150175739984777	0.00187741096395218	0.000448071312959403	0.000504808616952788	0.00289021413025481	0.000916718339448408	0.00380013991953513	0.0058656717257918	0.00244772975471114	0.00137478336451689	3.83604537990962e-05	0.00132270680828213	0.0168620082298718	0.0265593384092151	0.00374555392962384	0.00147690751348235	0.005875462737988	0.00502752422054614	0.0173817205996057	0.00197437071974717
Ins3:U1:R1	3.03706867428168e-06	1.53196028624963e-05	7.09212050748848e-05	9.90226294011045e-06	2.86184748148494e-05	5.12575653659317e-05	8.42365142640312e-05	8.25071151165494e-05	4.77595530971458e-06	1.88208124018151e-06	3.40611195518297e-05	1.08492539039665e-06	5.77736274642665e-05	1.60944005507595e-05	0.000552997647821471	2.30534539671523e-05	0.000499265320438768	1.02589577597105e-05	2.1894855940786e-05	7.1126804198219e-06	1.31172289254404e-05	0.000188422661140575	2.25035443469938e-05	0.00031970286403197
Ins3:U1:R2	2.08518679343622e-06	1.53582034366381e-05	1.84080281462899e-05	4.52235181005473e-05	5.16373183536826e-05	4.78413717932022e-05	3.00127448172508e-05	0.000284299986839122	1.94023184457155e-06	1.1582038401117e-06	4.22989789519285e-05	5.42462695198326e-07	3.48911913017395e-05	2.29788470823738e-05	0.00105165439645198	6.34097586240419e-05	0.000183153986411556	2.54637240130012e-05	2.41905823970245e-05	8.0196665136247e-06	3.70431976475601e-06	7.06913470666872e-05	3.32894319131003e-05	0.000158222669244352
Ins3:U1:R3	2.7484411237778e-06	0.000132760241331433	0.000165257376485896	8.7602656278319e-05	4.85944049506977e-05	8.09329979462079e-05	3.16491274343004e-05	0.000122332507972015	8.08927430582908e-06	1.59253028015358e-06	9.223816182775e-05	6.55475756697977e-07	9.72939471169298e-05	6.96943969867127e-06	0.000633982339584779	3.05791448440063e-05	0.000116967027895912	4.52662917121927e-05	6.66407355817974e-05	1.2029499770437e-05	1.1095064029704e-05	0.000184962551835576	5.96270282869708e-05	0.00039741811627846
Ins3:U1:R4	5.58523762015883e-06	9.48303521654222e-05	9.56319511014574e-05	4.314860662703e-05	6.90984440242542e-05	0.000153171563323195	0.000137270187262048	0.000242733593203089	4.9849033545146e-06	4.9706248138127e-06	0.000128015356460381	1.78786663292448e-05	0.000151563650136467	1.64225686124517e-05	0.000355268058085971	0.000208331766662569	0.000100414886131961	2.64195350363146e-05	4.93742858968484e-05	8.49702761562617e-06	1.59088901974304e-05	6.48223009037776e-05	5.00690296029048e-05	0.00016768500534622
Ins3:U1:R(5,9)	5.42690479245384e-05	7.36000363874746e-05	0.000250403741934404	8.326179288871e-05	4.9424290424239e-05	6.96287694287212e-05	1.31654419644446e-05	0.000170808498455923	8.81014506038912e-05	6.27360413393836e-07	0.000399214635268469	7.30817797697745e-07	5.73327580975118e-05	0.000304013475798848	0.000396028590938813	4.04016743079934e-05	0.000168157659539255	7.93238564303837e-05	8.35006984897866e-05	1.72804718924532e-05	5.28089257284782e-05	8.64589337730115e-05	0.000119340876999944	0.000297520666284967
