hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26
T[Del(C):R2]A	6.57018371738644e-05	0.000779950080349252	0.00439107632466424	0.00608450425985	0.00152826811508532	8.70740266985972e-05	0.000402840922884474	0.00532897248742636	0.0046731354498354	0.000697186701354384	0.00193771349645353	0.00121880711252048	0.00577516748836837	7.17252055031465e-05	0.00123689047157603	0.0340604170290096	0.00659424684084162	0.0251226118169261	9.31160705121229e-06	0.000262682755361334	0.000316310698744616	0.000430664754489016	0.00194943968940465	0.00640601489116574	0.00295581684082413	0.00803891377253532
T[Del(C):R2]G	1.50623564467137e-05	0.000132352426316486	0.000278507439839814	0.000548374573113818	0.000218345485880693	1.63361580221449e-05	9.34934122114576e-05	0.00133429264144034	0.00233062008659306	0.000109046548293426	0.000142948845125403	0.000657375649046618	7.16869922363549e-05	4.69940800994204e-05	0.000192950081719229	0.00520346076853138	0.00121749714680261	0.00258859995024111	1.26157256822876e-05	5.66816922215206e-05	1.33423532587407e-05	0.000928194158984154	0.000374055163074608	0.00136622952071078	0.00160993061959231	0.00025994517502834
T[Del(C):R2]T	7.36174131996094e-05	0.00148858526432153	0.00113135261799826	0.00944682507596485	0.00511995961602194	0.000126541271160536	4.70491685308746e-05	0.00536821247859194	0.0097450559210109	0.00225316284732986	0.00385515525437115	0.000785541064205273	0.00169751175112396	0.000128954369473026	0.00187552859219092	0.0246803109405128	0.0246244913088655	0.0136948688646317	0.000183442949972039	0.000589928657291181	0.000327149715409879	0.000784172036690876	0.00259863946729085	0.00983505874184217	0.00287833788292584	0.00581125017173389
T[Del(C):R3]A	6.72959073512157e-05	0.000279918779572374	0.00181404766958505	0.00570711073428951	0.00187150357613465	0.00032173795782659	0.000450955214471642	0.00220698915868395	0.00250806413204306	0.000646800105991977	0.00129664171167483	0.000334381284508389	0.0011504802122854	8.34538209255175e-05	0.000988785109623517	0.0559772991267799	0.00357661305734447	0.0157756440491134	8.15301999875731e-06	0.000552198443878456	0.000587039610912376	0.000467897770760429	0.00258325363602285	0.00349390539133259	0.000185268721501562	0.00561204625870596
T[Del(C):R3]G	3.41714796249655e-05	6.42511928731099e-05	0.0001343117856352	0.000632494883944252	0.000106270202837106	3.75116412303504e-05	4.5249029258636e-05	0.000580069434621522	0.00107083113943585	6.34788380227518e-05	0.000270069257496593	5.80920614961249e-05	6.26810465512637e-05	4.83530839931643e-05	8.18176091968074e-05	0.00741691412865622	0.000801961969706105	0.00178232389647901	6.30786284114381e-06	7.1822002010469e-05	4.67544777152929e-05	0.00106207823827882	0.00031896451389472	0.000901772376867196	2.44755703820961e-05	0.00028466920796742
T[Del(C):R3]T	0.000252472427919786	0.000616941198478653	0.00110720944281249	0.00622408775562959	0.00135256798657928	0.000404116422603719	0.000115062560636907	0.00121710443518697	0.00418152285552419	0.000582544225807405	0.00118972551039605	0.000753538813849573	0.00121333735274671	0.000124902066953498	0.00141544463910477	0.024820763557131	0.00384193043548249	0.00715882292239918	1.1070942945681e-05	0.000348910904290073	0.000316155137675232	0.00102484522200741	0.000968141430218865	0.00285837096145196	0.00342593149401313	0.00413223423825759
T[Del(C):R4]A	0.000457888624797888	0.000754070428913955	0.00145957010270189	0.00278216930193761	0.000967191860213435	0.00215809590393258	0.00112045579253181	0.000417725326620304	0.00176521008425181	0.00075698835560348	0.000787862941438715	0.000366164555633895	0.00117336403516679	0.000100234087185239	0.000480407596649199	0.0162284546229091	0.00289848177799685	0.00742137343464433	1.05131047352397e-05	0.00128884451250214	0.00288962344772669	0.00306994388064371	0.000762678856573487	0.000841032479063796	0.000133021753379074	0.00267178198259022
T[Del(C):R4]G	0.000197964624786082	9.25333684790315e-05	5.12306400283439e-05	0.000244577275948055	5.52424711457513e-05	0.000555826835896212	0.000137532591769511	0.000554921275404737	0.000501173230737322	0.000103300107361285	0.000376809887422298	0.000649867789725632	4.78807726833064e-06	5.04451263508063e-05	8.10704164187543e-05	0.00179358035168899	0.000265148878083105	0.000860495869281244	6.47950536743344e-06	0.000223602977848097	0.000356450241140239	0.00186969073740754	0.00033296150526743	0.000403366013763186	0.000119676354075812	0.000109799443726736
T[Del(C):R4]T	0.000607188098291505	0.00052438046840914	0.00161976182172548	0.00291690896701868	0.000791541079375304	0.00148348467066686	0.000365413636985791	0.00100964873937485	0.00149049126091777	0.000490035826832099	0.000318959126583839	0.0003590946547733	0.000580447454625421	5.88352594806672e-05	0.000322164619470534	0.00860257158167001	0.00169039255092711	0.00422771738432715	1.02127303142328e-05	0.000540937681023781	0.000208068913419715	0.0016890031228784	0.000706673744911102	0.00129220877371514	4.74923319334712e-05	0.00202437262631974
T[Del(C):R5]A	0.00245712917938361	0.00029780796395526	0.000470065161080671	0.000821665442186264	0.000635099999807768	0.00334981514327472	0.00184779499176179	0.00148549179429967	0.000916944183262106	0.00050843275889637	0.000955472808926912	7.00420709153601e-05	0.000785923891373537	0.000101897837406671	0.000804054148462871	0.00930556293186915	0.00175784312291037	0.00388767960497817	1.02127303142328e-05	0.000325860349453321	0.001802926468446	0.00689855561177483	0.000339488481236247	0.000947463621034438	0.00171053439895536	0.000405775292097509
T[Del(C):R5]G	0.00060321899014069	7.2245190453325e-05	5.37276958132261e-05	0.000154965525724609	0.000118032892405416	0.000548938884189709	0.000302055889628105	0.000332598253747275	0.000133057409987491	2.06668741275423e-05	0.000182871069717088	8.85927399876283e-05	3.43425051706623e-05	4.23734668606914e-05	0.000107807464660085	0.00100165291929113	0.000211439485578319	0.000437507417919622	1.07705685246741e-05	5.14561800243366e-05	0.00039840865142405	0.00103529282357086	7.0104980064375e-05	0.000121266339526854	1.29131596497151e-05	9.24697653915138e-05
T[Del(C):R5]T	0.00272900456718049	0.000263058744044355	0.000601007784880746	0.000910209608594552	0.000434811274229304	0.00280327795126997	0.00135503491693721	0.000498553947609582	0.0011311502708604	0.000471400275521285	0.000381739390797117	0.000159072769363379	0.000363499757451602	0.000313040369633465	0.000298727672665603	0.00574897658012899	0.00143331201714027	0.00254424657057748	1.45467041030459e-05	0.000233640135918307	0.00300908956251948	0.0051560848456688	0.000227935489152726	0.00051603589479769	0.000191320076651219	0.000507091394451457
T[Del(C):R6]A	0.00412538691537672	0.000705408281559423	0.000247819742328292	0.000177967104287566	0.000240693250214993	0.00410565684936649	0.00320386088277181	0.00114024191155434	0.000315831268239661	0.00073376397262837	0.0018162586365912	0.000424569444601727	0.000541161741837104	0.00102108963466123	0.000608974567326191	0.00393138914768677	0.000832693571388713	0.00138405191451454	9.05414326177785e-06	0.000777442491672776	0.00365811906295794	0.0049514752331565	0.000290821930995896	0.000502056462071077	0.00158610340869053	0.000413653640820892
T[Del(C):R6]G	0.000885934688097515	5.4412494515303e-05	0.000119485982781079	9.66207467751963e-05	4.6970007543935e-05	0.00113698349051422	0.000324758459076815	8.80961066484022e-05	8.00098287214547e-05	2.81105709312512e-05	0.000174524677701641	3.80085378124888e-05	1.1668317896466e-05	4.31010143997664e-05	4.5528946609365e-05	0.000415122545248972	0.000139804495564615	0.000185322341041558	5.44965020969567e-06	4.67201097409385e-05	0.00056668504329523	0.00103381382153883	5.54850111254649e-05	6.90181126856496e-05	1.06439014685937e-05	0.000130194418152285
T[Del(C):R6]T	0.00230704581676796	0.000384342083063338	0.000426780376176758	0.000217737689454571	0.000116754339191469	0.00118788837117388	0.00148448720875753	0.000290278443963963	0.000261001388461789	0.000806380092261067	0.000640896213425617	4.37958460390818e-05	0.00019601348543934	0.00130527519434874	0.000263211109282149	0.00205142293536905	0.000207651042676936	0.000819905777600751	1.13713173666878e-05	0.00020406848734788	0.00229263989460982	0.00243673323740801	0.000110781414363915	0.000435989864818129	2.55561695159634e-05	0.000438592782257539
T[Del(C):R7]A	0.0041212756360311	0.000327618858100315	0.000269682024767275	2.18351770723455e-05	1.82810678836232e-05	0.00218512974017293	0.00294845738300933	0.000692383107810845	7.14627678068647e-05	0.000491953346623553	0.000465392387793361	0.000160855885952113	4.12185530866537e-05	0.000176277905061838	0.00066165165817893	0.000705098950063743	0.000127725849961317	0.000347513175878185	1.04272834720949e-05	0.000289386130363473	0.000403841322616398	0.00182642992797071	9.10633170850877e-05	9.80656041465963e-05	1.42639085670494e-05	0.000135383910656084
T[Del(C):R7]G	0.000814660178286242	3.37739116050491e-05	3.58159792428623e-05	1.39385860428687e-05	8.12442059809611e-06	0.000137926053216865	0.000270539630156329	0.000150888955300709	7.79655949650671e-05	3.96854399212697e-05	0.000118348597461751	3.3034581012336e-05	1.33705590268883e-05	0.000108006491272489	5.7608563187889e-05	0.00023819481204849	2.90578344704326e-05	3.80567095447937e-05	1.97388905233072e-06	7.69359502420107e-05	0.000672222459260064	0.00136207488300793	1.85007190990039e-05	1.33293619376874e-05	9.88748207488649e-06	1.59718059443324e-05
T[Del(C):R7]T	0.00173979346103046	0.000350987421635015	7.36966881944182e-05	2.0446435811966e-05	3.46061736574895e-05	0.000369904993962027	0.00117790088732052	0.000654694104438378	0.000106209047421007	0.000374848809927624	0.000219619504464712	2.40251498271534e-05	8.23364810818539e-05	0.000768312164962471	0.000307021512501992	0.000260475153474316	0.000131626626232645	0.000138150893623439	6.69405852529547e-06	0.000246844271077721	0.00173839973686534	0.000779812420236002	2.96057228708187e-05	0.000125636367636284	0.000149176710430391	7.36477718544217e-05
T[Del(C):R8]A	0.00191736966532888	0.000180521182410408	5.76484460903844e-05	1.03088010713304e-05	1.65920317957253e-05	0.000111653316612594	0.000812149012784028	0.000659701579313262	1.34839708499327e-05	0.000277475025699721	0.000548741511293897	0.000147904828623413	7.10371218540508e-05	0.00033242882518421	0.000110659250429655	0.000104358360573054	0.000182331101091411	1.74329957570183e-05	3.60449305208218e-06	9.67007663487149e-05	0.000136199699364113	0.00181839000413381	7.22825438508193e-05	5.78854078615832e-05	0.000147988051383137	0.000362162044215847
T[Del(C):R8]G	0.000203661697218943	1.20090903253181e-05	3.03000948225255e-05	1.48932353717954e-06	4.44577626323205e-06	5.13255996251601e-05	3.44026616472258e-05	4.44911926936599e-05	5.18176244655354e-07	1.93563038042195e-05	6.53057905998287e-05	1.52034151249955e-05	3.3373988665422e-06	8.43158961227611e-05	1.53174519500872e-05	3.57417027100126e-05	9.52306143705777e-06	2.45821233748048e-06	1.58769336817905e-06	3.40378060337233e-05	6.64341496160327e-05	0.000757197447304404	7.29855368842384e-06	6.26590620130915e-06	2.32328813781486e-06	1.1857855928368e-05
T[Del(C):R8]T	0.000506558158079234	5.8349033016767e-05	1.99540845854615e-05	1.1258156596215e-06	5.63460644462105e-06	0.000199712544506781	0.000318213237242343	0.000196665252165799	9.05384867035178e-07	0.00014591505741704	5.60950473077011e-05	2.25235779629563e-05	1.59490769953851e-05	0.000230959279913749	2.81567145196319e-05	2.07311654569704e-05	3.42027028138976e-05	3.58735866816442e-06	2.18844221019275e-06	2.40546305275329e-05	0.000314855604434067	0.000519060922449784	3.37208040420522e-06	2.34646447154631e-05	0.000103089157370948	1.68994613400891e-05
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0.000238425719118141	0.00177377776980114	0.000402167605425472	0.0154637592210214	0.00273124088948122	0.000581044603838252	7.98874815061098e-05	0.0035465108446839	0.0133532025262128	0.00400487040726997	0.00474929963911984	0.0023145791804183	0.00036695035954603	0.000620318013664974	0.0056283790392401	0.00973899766348751	0.0155988420339226	0.010134919983741	1.55336486292113e-05	0.000970948390660645	0.000437672265336677	0.000920515386806239	0.00394043026785772	0.00837857805002061	0.00353836783389203	0.00692063191509119
A[Del(T):R1]C	1.89099861279962e-05	0.000324950661712439	0.000529591989433116	0.00929683749064117	0.00227091687094414	0.000227727353611407	3.14544660730898e-05	0.00120892851382045	0.00240548801257909	0.00168642745252807	0.00199208659395222	0.000123316589347186	0.000182089488409457	5.93157154026978e-05	0.00235574939064561	0.00107180845959499	0.00629463408485949	0.00575784180971142	1.69926101026731e-05	0.000527585993522711	0.00027098738286766	0.000322095686719303	0.00191299264408665	0.00361837163154881	0.00176802227287711	0.00666724754923864
A[Del(T):R1]G	5.86239513558569e-05	0.000805361936850519	9.89728558557181e-05	0.0116660794896863	0.00103689544113167	0.00020902755838611	1.08772643107531e-05	0.00335503032314077	0.00458476077602166	0.000742658963926441	0.00320426497930892	0.000550857894930137	5.01951497867377e-05	0.000172280511790543	0.00153779745651095	0.00229359876938402	0.00871501099870067	0.00561309036806145	1.06418366299569e-05	0.000134751276307962	9.06944966983384e-05	0.000735064009918119	0.00197303853684357	0.0054809331103685	0.000121351282733306	0.00728810445034072
A[Del(T):R2]A	0.000456108806980751	0.00105827129609031	0.00276527684566785	0.0146342024816097	0.000817598891105863	0.000341154455209193	0.000156508043592231	0.00266519526670432	0.179570213689733	0.00129674998603833	0.000820134306682908	0.0107556966977494	0.00128246259786314	0.000156450175525237	0.00391520298450713	0.00195639308457523	0.00585671648380151	0.00757050391687987	0.000184773179550784	0.000816615838963649	0.000759470679959732	0.00150897761972405	0.00168554867851827	0.00549818230213791	0.00266967419017605	0.00578725212997409
A[Del(T):R2]C	5.35425483607662e-05	0.000470611412586117	0.00115471313390817	0.0138072432353813	0.000491478098516908	0.000504148170606538	3.58011438280073e-05	0.00194358711747766	0.00294169223515289	0.000629910758090483	0.00138556184926335	0.000896938926880395	0.000932693972682803	0.000117848974018089	0.00213440598336037	0.000437263924046362	0.00376898114504044	0.00721845816210486	0.000193269484602121	0.000267184901200643	0.000388763865122216	0.000426021376016369	0.000747413048506314	0.00320855536315164	0.000150041189737485	0.00665698956276092
A[Del(T):R2]G	0.000179178795009712	0.000667570732451966	0.00151769559825566	0.00936675981903067	0.000569346475397887	0.00015130237932093	2.9730755478173e-05	0.00176526783520746	0.00143198859347174	0.000819540861474266	0.000754112725182078	0.000688314285998512	0.000348150238292795	9.58138927025573e-05	0.00137934277471184	0.00378374135497405	0.00384244155231574	0.00457250045710834	0.000184558626392922	0.000200977085848306	0.000432486098608123	0.000341580678606375	0.00119780868269782	0.00317914111533515	0.00493860819155738	0.00487148147870798
A[Del(T):R3]A	0.000995074937604203	0.00161463922903568	0.0315063516601724	0.0171671818396772	0.0030550019663139	0.000276549781100134	0.0017010616881564	0.0024727176815799	0.00752340659039553	0.00261952904896498	0.000749973292896099	0.00180626582164042	0.005863528896801	0.000597879349374937	0.00371268883522882	0.00273528633710224	0.00879509907480271	0.00733100814168403	0.000182069809761722	0.00136725598616071	0.00106485141864468	0.00131712869916251	0.00185595876213146	0.0046367958155964	0.00656539615763802	0.00511487674370477
A[Del(T):R3]C	0.000229870616159607	0.000475608874692684	0.0286639567871899	0.0150264468921096	0.000432563712263735	0.000238103678649932	0.00168987383071014	0.00465843615052984	0.00130136262586302	0.000873742917404478	0.00107515169702543	0.000766239609200907	0.00610878997908256	0.000167302988438306	0.000933766814732878	0.000574672229748993	0.00270204441397464	0.00647714000950527	1.25728150507152e-05	0.00137478115558517	0.00098768594848834	0.000527952132340001	0.000538692702267042	0.00331373293578005	0.00326665118168108	0.00740970797287143
A[Del(T):R3]G	0.000426998524513258	0.00043698931367664	0.0201908129277662	0.0125441133573129	0.00127031888263368	0.00073819265119739	0.0012681875473686	0.00290768112967215	0.00175747160604866	0.000904704682409812	0.000785182101932136	0.00056312073182108	0.00215154893461088	0.000127378474048765	0.00161401111987236	0.00191006706166605	0.00473316092594937	0.00575191938922626	8.92541136706063e-06	0.000525091999064964	0.000243352557203323	0.000372037801847332	0.000646730729183467	0.00320705340855275	0.00240589994159902	0.00460209841834889
