C.H.All.1	C.P.All.18	C.PH.All.4	C.PH.All.12	C.PH.All.6	C.H.MSI.4	C.H.All.8	C.P.Kidney.2	C.H.All.10	C.H.Lung.3	C.H.All.12	C.H.All.13	C.H.MSI.9	C.PH.Breast.5	C.PH.MSI.9	C.PH.All.29	C.H.MSI.6	C.PH.All.23	C.H.All.21	C.H.Colon.7	C.H.All.23	C.PH.All.32	C.PH.Prostate.7	C.PH.All.11	C.H.All.30	C.PH.All.34	C.H.All.32	C.H.Ovary.1	C.PH.Biliary.3	C.H.Kidney.1	C.H.Bladder.3	C.PH.Other.4	C.H.Bladder.9	C.H.Colon.13	C.PH.Other.3	C.PH.Breast.10	C.H.Prostate.2	C.PH.Liver.4	C.H.MSI.3	C.H.CNS.2	C.PH.CNS.2	C.PH.Colon.14	C.H.Colon.12	C.PH.MSI.8	C.PH.Lung.9	C.PH.MSI.16	C.PH.Prostate.13	C.PH.Skin.7	C.P.All.2	C.P.All.3	C.P.Other.12	C.P.All.10	C.P.All.11	C.P.Other.13	C.P.All.13	C.P.Other.8	C.P.Other.20	C.P.Other.25	C.P.Other.6	C.P.Other.10	C.P.Head.3	C.PH.Ovary.1	C.PH.Pancreas.6	C.P.Colon.6	C.PH.All.2	C.P.Other.7	C.P.Ovary.2	C.P.Uterus.5	C.PH.All.30	C.PH.Ovary.2
A[Del(C):R4]G	0.000268657665444069	9.41806156359951e-05	5.13892812364539e-05	0.000118116968253914	0.000278929625160808	0.000454109813313066	9.4477448794953e-05	0.000765052381728204	7.00436571075197e-05	0.000135559088653897	0.000308587854575046	0.000396501634090842	0.000329302125838652	0.00106773434549789	0.00169886361927379	0.000227048055655594	0.00011831064917577	0.000455759288623516	9.31084635301978e-05	0.000125123569725143	5.29257209855148e-05	0.00268707458113439	0.000214371116587743	0.000142150509520086	3.13572124920436e-06	0.000101988714568844	0.00107835254441638	0.000122468194360096	0.000328798811483273	0.000371489131054124	0.000264639871130042	5.30397144562991e-05	0.000316726285295119	0.000785882998814459	0.000522005310756158	0.000328835832599966	0.00167626816407778	0.000179031257622285	1.73288676293337e-05	6.47228048287966e-05	0.000327565740389306	0.00018359844973253	0.000277436712675799	3.26046490614942e-05	0.000552630534720758	0.000992990966540035	0.000106546369417897	0.000248814368164379	0.000902293245634544	0.000752120544884226	3.77582758351227e-05	5.64624372054452e-06	0.000474124283347518	1.14461041528395e-05	0.000551349914035409	0.00064317248083245	8.03008633992882e-05	2.14498928072674e-05	0.000281864793558743	8.97661131727229e-05	0.000219084373679734	0.000569659904112823	0.000499522984976718	2.23590172214103e-05	0.000104611633631378	0.000142459802243659	5.96048495115473e-06	0.000292572621432111	0.000249433622452699	0.00011975486720825
A[Del(C):R4]T	0.000524872020248876	0.000261460836651694	0.000224583055445977	0.000270572221555342	0.000382283686344824	0.000402564366082618	0.000536074161452033	0.00218439786708782	0.000279724034394175	0.000503000170586244	0.00170585304799775	0.000514337266422729	0.000316194304830283	0.000947221128571373	0.00310515383315991	0.000912688647715516	0.000109619513186355	0.00162751115876488	0.000162640691172165	0.000424932500037821	0.000152829944576202	0.00549259420225386	0.000364753819381547	0.000248275158537911	0.000240773505464475	0.000382395491392574	0.00107835254441638	0.000678639330936133	0.000320564680148173	0.000434392325738068	0.000965138775633593	0.00021243575828685	0.000270984933710872	0.00111322534704665	0.00129881275490081	0.000864124312219672	0.00260881597616138	0.00173144843791548	8.10065835060513e-05	0.000328477907000459	0.000424056281710248	0.000727056801633153	0.000925303149960912	8.6046135453388e-05	0.00111729900767263	0.000880408204326091	0.00069690166957142	0.000362455265764009	0.00267264424435444	0.000756087449375152	0.000113869199701613	3.95719645371496e-06	0.00146806378595154	0.000158916368390137	0.00163327624075034	0.000605727204113184	0.000470497632652236	0.000310131951419937	0.00104184603600451	0.00030733424741718	0.000894626163379262	0.00180153065850139	0.0014652297178595	0.00060095201659101	0.000381748620829885	0.000190169184455229	3.71490689978946e-06	0.00113854792539553	0.000515283857446001	0.000926035038354528
A[Del(C):R5]A	0.00223448802419301	0.000414527144813745	0.000256215864068833	0.000172957239686889	0.000585132380214706	0.000664992037144589	0.000387825123649327	0.000982501849115412	0.000151304734161495	0.000630129379407404	0.000204488690658469	0.000797947420587218	0.00114659006666883	0.00224916073936648	0.0069262308594759	0.00144833063982304	0.000126299471145838	0.000654293652359836	0.00018497085201082	0.000641476165378726	0.000326086963690715	0.00983640220402407	0.000901740851175808	0.000308609284608663	0.000176705019031868	0.000963717645252247	0.00108801851429884	0.000877133558177155	0.000280962100497062	0.00239541762080579	0.000740730004302092	0.000471918042955842	0.000611816294091243	0.00250032184046648	0.00117798424151552	0.000888444971924338	0.00809396580001039	0.000710641242169259	5.95216788019034e-05	0.000278125665156707	0.000206461378855839	0.00115823553081126	0.00150178724403696	0.000255962489743679	0.00059119652201672	0.00199604010594127	0.000690037329913688	0.00224237903287998	0.00383285687626044	0.000605106382461185	3.9916785389906e-05	2.75073412026528e-06	0.00104783159976984	0.000267763368357853	0.00257840475104518	0.000475998153704131	0.00122343923793491	0.000250590939143845	0.00339563122720094	0.00075288899931671	0.000854383237493902	0.00182083559093793	0.00185400092377789	0.00158025338853706	0.000607256200859133	0.00098090028002638	0.000322254311963826	0.00128019910088116	0.000585359071607304	0.000412830755181435
A[Del(C):R5]G	0.000604434284926623	4.44313164693235e-05	4.37705312598593e-05	9.78499114199879e-05	0.00012507663567778	2.55735526444726e-05	0.000115242644300636	0.000206361257252457	6.34151816846141e-05	7.82666458860473e-05	0.000298295297614006	4.89568032312653e-05	0.000328690087503631	0.000212554699127822	0.00096594668811552	7.28688509439739e-05	1.8143112166455e-05	0.000177953780616971	6.61783639513191e-05	2.18332862114613e-05	6.84796945315676e-05	0.00102758711632691	2.14716840860454e-05	0.000192375338000919	8.51989716687229e-05	8.83140612302456e-05	0.000618198464235276	6.62983591356539e-05	0.000146611747865897	0.000771906638019382	0.000162147257788422	6.73437095370903e-05	0.000117885132493734	0.00132557877259466	0.000108566603070282	7.57790256952768e-05	0.00130868945511947	0.000209018921118909	2.49633270385032e-05	2.26612723994932e-05	0.00019475480582793	0.000221522692549134	0.000233289981352043	4.65337630437392e-05	0.000234071021160466	0.00182398517291211	0.000594980307766838	0.000694534743549484	0.000294450004624831	0.000254950337339477	0.000448094070474148	1.83382274684352e-06	0.000222974423482436	3.0233647269643e-05	0.000334751452162828	0.000305500281304872	0.000113183442562973	3.6037981114477e-05	0.000963765670005566	8.51466892973323e-05	0.000374649334088235	0.000101916891486148	0.000177624668259421	5.65976441201157e-05	6.91174434372949e-05	0.000171670192259216	8.40151146254623e-05	0.000364714804006914	0.00016739764935181	0.000292767267921965
A[Del(C):R5]T	0.00238903846032744	0.000191192413607797	0.000185450461273255	0.000326113775231706	0.00019466996903203	4.56101523020579e-05	0.000360589401027443	0.000903419597182043	0.000372688698643871	0.000288791367173116	0.000253280536697896	0.000655875747051734	0.000550107705996165	0.000633057593943171	0.00304137711712492	0.000567802137297516	0.000226086588061341	0.000575130056499003	0.000327351974715265	0.000359512970328355	0.000183406486223677	0.00480342011311784	0.000418363149158559	0.00044476314260382	0.00010914447938992	0.000578875181784254	0.00043708668591979	0.000636775894591853	0.000160703717600463	0.00219392703350133	0.00042283416741611	0.000294356570209377	0.000223597716402454	0.00360415056331355	0.000569474087392504	0.000295619733858437	0.00287876985479589	0.00020772012914841	6.60990592159571e-05	0.000103523324888417	0.000456174315402202	0.00153738584485065	0.000597187513903589	0.000104383916311571	0.000559875590137629	0.000940602500372367	0.00137814458202337	0.00179292906434259	0.00197994085780866	0.000539999136260538	0.000194453556413523	1.78556425350553e-06	0.000719110602672899	7.64666840803978e-05	0.00105712577980003	0.000559507767878635	0.000293384438938591	0.00159507238150163	0.00199542142754926	0.000559243974148779	0.000538632056807825	0.00120606038851538	0.000773960461644333	0.000238535487614571	0.000295796266782576	0.000946985461000357	0.000443030370985712	0.000540615480669926	0.000234341404971844	0.000858725005183531
A[Del(C):R6]A	0.00450148000887343	0.000437087185022673	0.000105901797563379	0.000274962248398953	0.000231276438182343	0.000183794971809341	0.000277155641729231	0.000219121228299833	0.000244565841855865	0.000230737515904245	0.000755754264406669	0.00248753879705476	0.000536846875404041	0.00184132572901195	0.00241674148159481	0.000126365603778329	0.000350513221822254	0.000339147934103799	0.000131104453474707	0.000457212591830134	0.000728343925528389	0.0034786806634738	0.000185565664418866	0.00014729706102041	0.000326115009917253	0.00128952454154378	0.000775896259727923	0.000511569498393999	0.00024696176959827	0.0039750040164645	0.000394253402596929	0.000278751522274512	0.00169339009695624	0.0088774180990113	0.00010816734994705	0.000507063658042327	0.00421499357207852	8.74231306364505e-05	0.000114806006760138	0.000254828771702106	0.000806198120131761	0.00133098058001676	0.000494514156240018	0.000367978352396652	9.77525169322518e-05	0.00181635127761233	0.0015982452428428	0.00437476420521418	0.00103208445947158	0.000150372959778538	0.000101856624788036	2.89550960027924e-06	0.00057154212596905	0.000288693387380188	0.00106009342285087	0.00132562926676742	0.000522903905803334	0.00268696377631792	0.00336545785496178	0.00106888084247386	0.000648730627626263	0.000770327866048081	0.00101181845024486	0.00069728592335379	0.000600381750029609	0.00163939350241014	0.000759947969679318	0.000230169633504907	0.00124706216065872	0.000533110276476759
A[Del(C):R6]G	0.00113081230343744	5.81353023294974e-05	1.82602017252975e-05	0.000165895327495967	0.00022932076365189	1.93195841628804e-05	1.63041358455821e-05	4.51147995944194e-05	4.33993203002408e-06	3.10758711814385e-05	6.85945637573925e-05	0.000905070722707115	0.000118136149457721	0.000254899096136699	0.000342550648858781	7.62251111027832e-05	0.000206597374024471	0.000162077444589884	5.1498236004085e-05	2.15951889663813e-05	9.07403062955028e-05	0.000580102024325479	3.76250990408093e-05	0.000119933030498602	9.57820308847876e-05	4.04433111172356e-05	0.000657517011047972	2.58858874765369e-05	4.11430253622919e-05	0.000869568685755508	7.80164824085772e-05	4.38033771394795e-05	6.76519390372707e-05	0.00417745556997805	2.3271617652609e-05	5.6033703391081e-05	0.000629228017905538	0.000247867232058711	2.18553340955987e-05	3.52631507094554e-05	0.000510259228552119	0.00039925154444409	9.74566765063253e-05	4.71280805673463e-05	1.89486064748949e-06	0.00117818170139135	0.000579550730129105	0.000924327215389016	0.000145207318134883	1.54413746444797e-05	0.000210970846919691	2.02685672019547e-06	6.07773678566048e-05	1.96218928334391e-05	0.000173853873716786	0.000355264832495091	7.53020779709903e-05	1.19946503859279e-05	0.000851275143793286	2.83088084591487e-05	5.16847987623297e-05	5.58105127034018e-05	2.02839712377176e-05	0.000153712716283512	6.47799690253611e-05	0.000194206895216718	0.000141914988209121	0.00015990314767705	0.000210967303717368	1.71181255076478e-05
A[Del(C):R6]T	0.00214870071569955	0.000360306921770639	0.000239175466606338	0.000306712801968365	0.000154896345553636	0.000457416051427538	0.00011585449466266	0.000157545838603834	0.000392076099925536	0.000111246038320039	6.65576357087462e-05	0.00109895905233589	0.000438550968639921	0.00017270844436926	0.00101766961096666	0.000234750860071107	0.0003523275330389	0.000164300111717304	0.000161084647204785	0.000342198330620001	0.000357965637119183	0.00224460557795919	0.00022779183862097	9.64978406310591e-05	5.84740746584585e-05	0.000686815716553116	0.000603333665929986	0.000232430992698266	0.000126351087458308	0.00207181058324192	0.000207819604355193	0.000116245089696613	0.000319949439004953	0.00553812896177592	0.000189500050581136	0.000151243733273683	0.00112724383475206	7.94860685945146e-05	5.85097741228182e-05	0.000196738534404869	0.000578943247925651	0.000608180307910341	0.000189732961811281	0.000111549826780637	0.00330341088292035	0.000843253141842228	0.000834207791116079	0.00189860087032387	0.000763329570367085	7.23249664062011e-05	5.14601190959211e-05	1.1582038401117e-06	0.000196354289362431	6.57249555677331e-05	0.000939384048247427	0.000404342517662649	0.000297577084744183	0.000211905490151392	0.00197712543796421	0.000643688266279363	0.000374557694374118	0.00039123253952234	0.000142129191434777	0.000227201219820725	0.000379075462429676	0.000917269340800821	0.000325179108067765	0.000260902203281773	0.000276498371273671	0.000172672918657373
A[Del(C):R7]A	0.0054221174538722	0.000375569689198543	3.76832388329915e-05	0.000176383003445841	0.000200366396488623	4.39371161477466e-05	7.33864220177127e-05	5.30300757521497e-05	0.000172850243720385	0.000119704293624864	0.000656349477714786	0.000680548036996996	0.000449121380717681	0.00080849450573476	0.00060914170657272	7.74776866644441e-05	0.000369739068101869	9.04392499306253e-05	0.000121204046240022	0.000296527002509743	0.00100814773629148	0.00119824752693272	4.60916658044401e-05	0.00014858369889549	0.000369836941426045	0.000831205995858667	0.000545414866315593	0.000128650320158745	0.000127373446046894	0.00583438486745642	4.20890864998885e-05	0.00023335122603426	0.000114216223483603	0.00659104329528014	0.000245322896356617	0.000203427630556621	0.000651004445085516	0.000184673787183007	8.72677437078909e-05	0.000120298193603651	0.000508894826101314	0.0014391707639539	0.00024915776455904	0.00030275768754507	0.000461788686032291	0.00248352621728091	0.000689871657999182	0.00589630709283536	0.000132954852559397	3.11043958149567e-05	0.000368542044418873	0.000194916054592131	0.000124981643282916	0.000137629968835571	0.000177400569070231	0.000468619883202643	0.000147530748630414	0.00108767705819421	0.000758368134050415	0.00064658596051431	0.000357407976446394	0.000142837711774991	0.000114710776639442	0.000431866554782164	0.000366809692133063	0.00203448911061199	0.000572871911770518	0.000187461461420624	0.00026042315834847	0.000894607229805331
A[Del(C):R7]G	0.00121565384502241	6.68717292556113e-05	4.28690825052062e-05	0.000159797678389705	2.78442560834007e-05	6.32168661164768e-05	2.18317428833209e-05	4.32155882174928e-08	4.30435881666322e-06	3.86568514742168e-05	9.05825950109913e-05	0.000647683965124918	0.000173066590025866	2.73909781488383e-05	5.0774273141109e-05	5.6360547387725e-05	0.00010830267440008	4.27694132865417e-05	3.04947421336336e-05	1.29029058031577e-05	0.000200701660588309	0.000252691720709386	6.68277663315255e-06	6.55725802764387e-05	2.63685650501275e-06	8.31497334246652e-05	0.000517110133791272	1.03882296525252e-06	2.27543864243435e-05	0.00121881862225029	6.92384431971139e-05	1.52295253909777e-05	2.20820317992916e-05	0.00405347586635083	1.35080640026712e-05	2.48949401738358e-05	4.02310264850444e-06	1.41712635003292e-05	1.0055802748409e-05	0.000156169329670166	0.000344784499318467	0.000483454567145377	7.55919780907375e-05	4.41435024023467e-05	2.11778542954707e-06	0.00153119777863275	0.000562047492361462	0.00100770887479612	1.25419698815482e-05	1.62427120846238e-05	1.88322137968052e-05	8.68652880083773e-07	4.0958622957046e-05	2.13115558274296e-05	3.79641165894175e-05	0.000101700485290786	3.65138063034634e-05	7.29404415360479e-06	0.000219203037687337	5.34874218790261e-05	2.86439563556174e-05	3.38705274452306e-05	7.72181269279015e-05	1.06415362121676e-05	4.44070661599981e-05	0.000219938967343098	0.000115993809468053	3.08407830507281e-06	6.58253775695803e-05	1.60173806582979e-05
A[Del(C):R7]T	0.000923101634654865	3.93308381767748e-05	4.9708699264489e-05	0.000211941519596852	4.46220150766485e-05	3.16283501553135e-05	8.18831796136304e-05	3.60713691337483e-05	0.000115055629746786	3.29013598857507e-05	0.000341839693249967	0.0007398778658634	0.000236195794123565	0.000173895504871182	0.000157420531040093	0.000206674967674049	0.000190210046906383	7.36895809865374e-05	0.000130000964127322	5.79235118309891e-05	0.000266281238172048	0.000533248679691429	5.80007636240042e-05	0.000151455658438081	0.000148911126141193	0.000306490012037595	0.000603757274171847	2.38251788769871e-06	5.75214862645744e-05	0.000652540530232054	1.67882369800231e-05	5.43521467813995e-05	2.36593197849553e-05	0.00186691685875296	1.55829703855266e-05	8.88480421336015e-05	0.000461770983811367	9.88957930425215e-05	6.60629197631326e-05	0.000143346365775819	0.000107869657760657	0.00048887430529467	7.73429684617784e-05	9.19665772322718e-05	0.000202638626890346	0.000821107968089699	0.000151396517873462	0.00097991175083303	0.000146050097336977	1.62824947944182e-05	0.000303661626786691	2.21989069354742e-06	9.572448543895e-05	9.53548522886548e-05	0.000132978045264847	0.000318705834514743	9.66143942462821e-05	1.17785305591544e-05	0.000375885968602204	0.00027335609039785	0.000216308999480743	0.000152776698888305	0.000105938533487261	0.000108154560560784	7.97599871134903e-05	0.000743433127303464	0.000323557301697334	2.75943848348619e-05	6.28057568333561e-05	6.54891748688018e-05
A[Del(C):R8]A	0.00370908546937042	0.00041713478095573	0.000445809973613942	8.14995159153866e-05	2.88109675137514e-05	4.74425252329703e-05	8.02267833424657e-05	1.27645200566615e-05	0.000303949392692916	0.000448779372671894	0.000458227873407053	0.000647053828053625	0.00110710084326132	0.000411024128120893	0.000117216633393717	0.000432786268101905	0.00014353542770397	6.17337828092057e-05	0.000144358724400039	0.000734120265764099	0.00187739513455539	0.000279596022425292	4.90340000402806e-05	0.000129100325358553	0.000181764932865812	0.000753870186970101	0.000160663053185671	5.3273551631102e-05	0.000344037480715847	0.00409061796020054	3.69606640232129e-05	0.000280545685539751	4.09066210194952e-05	0.0035364694362325	0.000196335747994042	0.000834337353234384	0.000266853505951258	5.54006930527127e-05	7.55404912663501e-05	0.000114494697013537	0.00104207601582696	0.00127083005531557	0.000227147906319947	0.000405624957498584	0.000477393420776322	0.000768203698185559	0.000320953438775444	0.00387274542694576	1.36581698171463e-05	3.01155113143533e-05	0.000487885724875371	0.00019829414912579	6.53611407048142e-05	0.00014892513535123	0.000186168605356806	0.00178804519879764	5.85890761502448e-05	5.40839866500622e-05	0.000222361601177059	0.000523566113880994	0.000576727995105287	0.000316896806982024	0.00012172150152265	0.000218018841621029	0.000257699748472348	0.000962380147983449	0.000439745173466122	0.000157901202110599	0.000200160240029829	0.000473433445905926
A[Del(C):R8]G	0.000342415436320742	4.06491565414207e-06	2.54148228821172e-05	0.000107278651182345	2.04121983861264e-05	1.81245583383724e-05	1.98620876083116e-05	5.00391021465706e-08	4.0197731097764e-06	2.47174008111077e-05	3.35890784180742e-05	0.000205279268994464	0.000290973225107955	4.08207074093942e-05	2.01347315345498e-05	7.04654046739493e-05	0.000108010043558686	1.99054181048379e-05	3.66383260845242e-05	3.36006068530118e-05	0.000255449612300626	2.82342379104485e-05	5.70077258194081e-06	4.83178473445517e-05	9.80269222336498e-05	4.80762416906143e-05	0.000253202199112125	2.99226180208606e-07	2.520666547129e-05	0.000372690072450305	2.64478719222273e-05	2.65293401206719e-05	9.32657243696789e-06	0.00130309505618276	2.12088098492455e-05	1.83249825429963e-05	1.26229459246653e-05	4.32930656832868e-07	2.34996791991121e-05	7.53072771812428e-05	0.000119166910053324	0.000204117406990634	3.77869165563996e-05	6.47903529833965e-05	2.78655977571984e-06	0.000715694877812714	0.000307901253110884	0.000300916978751381	1.19500944113751e-06	3.46677899636828e-07	2.36184741139334e-05	1.10994534677371e-06	7.03206326389424e-06	2.05442895050965e-07	9.6037140414689e-06	2.51924731537307e-05	1.86095892366656e-05	4.91672605909656e-06	3.46723167546495e-05	4.79930607663099e-06	0	5.65056781536714e-06	3.70684713992795e-05	1.76867637875362e-07	1.03071759776185e-05	3.29993010402322e-05	0.000166325253323036	6.77595449833832e-05	9.00647502630911e-05	1.22830780385406e-05
A[Del(C):R8]T	0.000783432720345781	6.91228998452863e-05	0.000117134720335116	0.000118432545263438	2.00166131460852e-05	3.6886463783149e-05	4.98029431664048e-05	5.39739951790055e-06	8.34784740201352e-05	0.000107280566095776	9.7489264950772e-05	0.000739247728792107	0.000248449311622633	0.000247351517422983	2.21693085584439e-05	0.000162626060422307	0.000104674051966789	2.95469338430459e-05	4.15048380940592e-05	0.000189950745851583	0.000616899535473438	7.88121726384639e-05	3.75956756984509e-05	5.41536691350967e-05	8.76576621936672e-06	0.000259270886532514	0.000195552968378916	5.70054102182319e-05	0.000130447429640954	0.000621571176196839	3.09506458157964e-05	8.26225459691844e-05	0.000198292530893328	0.00127577098253129	7.79995419840762e-05	0.000179459101674615	0.000153726812211202	6.04371196938684e-05	1.34529113139093e-05	0.000301920001176175	0.000609069254039429	0.000502927065080979	0.000128711401004956	0.000103451844566897	0.000279993526264329	0.000740023620716308	0.000265569317755822	0.000478160065824211	1.66561477421535e-05	2.00504857363726e-05	9.87596328181294e-05	1.25472082678767e-06	3.78322906560752e-05	1.51524616880446e-05	4.21688259230924e-05	6.10424481429447e-05	3.5527724800689e-05	9.50927237803291e-06	0.000158775954914081	0.000166798524399137	0.00014289249708481	5.52092885301956e-05	6.09049360021855e-05	5.75409381887843e-05	4.33129143686081e-05	0.00021814045421293	0.000112195733010805	3.49709230031355e-05	4.65716165009853e-05	0.000170512578298836
A[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R1]A	3.38122964774653e-05	0.000310102071711693	0.00105512733621315	0.000128769445530984	0.00201985576324267	0.00141116616196743	0.00184637580857322	0.00510156379700073	0.000371858656998784	0.00274687575234165	0.000823283150575697	0.00161218146086325	0.000761452193558143	0.00453871697044017	0.0161384739433134	0.0275175381053425	1.80260598298972e-05	0.00665097686738076	0.000462405432202805	0.00106830015154069	4.88063865813869e-05	0.00700760101200764	0.00192988070320552	0.00156156481817394	0.000228907651191918	0.000741939508204592	0.00188436349915658	0.00318841867765526	0.000701738645811583	0.000272520359519043	0.00380519468245344	0.00107888764805872	0.00186294855541508	0.00034677682897667	0.00540502828941276	0.00205897036574054	0.0162524119699927	0.00197114771158194	2.15300790201785e-05	2.96807397037265e-05	0.000754405403099196	6.62054218865506e-05	0.003280929548349	4.37684003587586e-05	0.00396538602324035	0.000302604858730211	0.000138772317988044	3.33041013520047e-05	0.00686419695582684	0.00173429881726515	0.00052752096554074	0.000384861484370449	0.00516606927768888	0.000121186151807206	0.00932729881872343	0.00215443282946614	0.000369730179813977	0.0035068143391831	3.30507516966729e-05	0.000842148505473694	0.00143327131157482	0.00588685361250101	0.00590463280306272	0.000118294971798971	0.000903893821844673	9.71619887229031e-06	0.000329628679391766	0.00472740508194423	0.000359017012796335	0.00258696643000824
G[Del(C):R1]G	0.000261829092824877	0.000120168766936124	6.04992754354301e-05	0.00029783106235585	0.000481911829049203	0.000550389060574266	0.000547257193582591	0.000611057044872133	0.00025897299326701	0.000527280116202666	0.000731931648950316	0.00169249970141197	0.000412934614159558	0.000839907315733396	0.00372907439579844	0.000786810156655611	0.000107161414118642	0.00107656455709984	0.000188721475916258	0.000407516148884967	0.000267187642494274	0.00464936276433957	0.000297344942038443	0.000323428595848433	6.39259536485524e-05	7.40175254857397e-05	0.00100587702521805	0.000232176932733938	0.000123000790732198	0.000366249790869745	0.000396139827870235	0.000186881259517481	0.000723975185419632	0.00121120132041699	0.000746179890160989	0.000973315590067758	0.00299566128679418	0.000575364842930882	2.1647532241858e-05	3.0620353437364e-05	0.000511214310267682	0.000318270373986492	0.0007909668057951	4.40817973042673e-05	0.00121081595374578	0.000578405116621763	0.000359844920705915	0.000175004359933245	0.00100694261884727	0.000625980938614728	5.18667948091411e-05	1.44775480013962e-06	0.00151818995460501	1.06411034212112e-05	0.000959680489467647	0.000637699709619634	7.45355255618993e-05	0.000317966295140475	6.01564695693169e-05	6.43048277223249e-05	0.000328057085153298	0.00164347445984212	0.000930823958064742	1.69350763265659e-05	0.000126138952728715	4.6203574654123e-05	6.88366703893823e-05	0.00244008307677319	0.00104285221484619	0.000408211741748181
G[Del(C):R1]T	5.64323903717733e-05	0.000415722210682338	0.00257540893204855	0.000321899068948941	0.00464616595113827	0.00368980156994526	0.00137497863068084	0.0081425969752682	0.000281621272440087	0.00456030015177118	0.00224532872032531	0.00170970729066653	0.000724946657033863	0.00392902852279604	0.0102054485964504	0.0809338049305303	2.69805635765669e-05	0.00642583821378057	0.000173440008268483	0.00236322207001682	0.00031179931801272	0.006415304702777	0.00640927931009559	0.000583352422291093	0.000709350033044444	0.00297887958849706	0.00188910020949738	0.00726502534482444	0.00246402926288699	0.000367593849634384	0.00464567771766506	0.000962225311091125	0.00553014312208315	0.000427945480283148	0.00763198357003226	0.00207381185276272	0.00882307010935494	0.0044289960675754	0.000100241807271876	0.00148378826390389	0.000349696348141366	0.000413392133979063	0.00173348953981941	0.000214850656239077	0.000832846985767144	0.000629641621111311	0.00018362798884076	7.85254183234057e-05	0.00516667559036884	0.00540276478580247	0.000149875641695172	3.28157754698314e-06	0.0063597008531628	0.00126849248099968	0.0297226395401719	0.00153709537387314	0.000971221902318349	0.00295424997208002	5.76490691015721e-05	0.00345993012734091	0.00435244131340342	0.0169717129381159	0.010690978399503	0.00326360587098564	0.00138715397956366	8.86475088408425e-05	0.000491185544753879	0.0101902456086016	0.00256149776955685	0.001371517794955
G[Del(C):R2]A	6.23912489946963e-05	0.000526859711388064	0.000886015214729157	0.000417946685003421	0.00190968280148344	0.000651846753075001	0.00208024198950026	0.00526147057142403	0.000638278309596	0.00265616646194512	0.00121027250063904	0.00292402989913154	0.00211120073505804	0.0062318727445629	0.0305209562949662	0.0320848568341194	2.63660388096386e-05	0.00585841081419491	0.000161363619230809	0.00127160456982447	0.000182175962268555	0.034376799990323	0.00150683188677639	0.00113106957057772	6.44604515887577e-05	0.000369098699211478	0.00252389641484556	0.00274844327720891	0.000927963114849477	0.000287945922840984	0.00270560781811986	0.00139714869373857	0.000855164399183747	0.000195678678947949	0.00645939529497011	0.00386334305681548	0.032582111801875	0.00205004210827879	1.76631575679601e-05	0.000455463939531766	0.00152807616880376	0.000322133811833232	0.00268742546496687	0.000116012079662802	0.00204745266080791	0.000624070940757413	0.000860212759296496	6.6549927811005e-05	0.0164083224060201	0.00102875245906165	0.000457666591108405	2.02685672019547e-06	0.00462812517565413	5.2224422464384e-05	0.00550084882158415	0.0013679712335192	0.000685168295573741	0.00193238140113834	0.000264188254510839	0.000771345892114727	0.00245450428570142	0.00503756810308109	0.00606808873741953	6.36870886049531e-05	0.00142992451396701	2.98234455762016e-05	0.000314727467013879	0.00295279756833231	0.000558188371181552	0.00219646947920006
