MutationType	SP135192	SP135335	SP135278	SP135287	SP135345	SP85122	SP84384	SP135184	SP135226	SP135436	SP135262	SP135431	SP135425	SP135222	SP135230	SP135205	SP135180	SP135213	SP135217	SP135405	SP135238	SP135270	SP135411	SP135188	SP135194	SP135186	SP135420	SP135258	SP135234	SP135293	SP135393	SP135299	SP135415	SP135310	SP135323	SP135390	SP135209	SP135240	SP135182	SP85251	SP84408	SP84491	SP84743	SP83967	SP105253	SP84998	SP84062	SP84982	SP84790	SP105673	SP85339	SP84719	SP105425	SP84056	SP105261	SP85379	SP105086	SP84392	SP105018	SP84858	SP84086	SP105213	SP105577	SP85431	SP84962	SP105006	SP84439	SP105159	SP85230	SP84922	SP85130	SP104984	SP85222	SP105375	SP85287
G[Ins(T):R6]A	0	1	0	147	2	223	200	0	3	7	0	9	1	3	1	1	0	0	0	2	0	4	0	1	2	2	1	1	5	0	3	4	2	0	0	0	1	4	11	2	2	9	7	2	12	5	3	72	4	1	6	5	6	4	2	4	6	203	9	10	3	5	3	3	6	3	218	2	0	3	4	1	0	17	5
G[Ins(T):R6]C	0	0	1	187	1	226	240	0	3	8	1	16	4	7	1	0	0	1	0	8	0	3	4	1	3	3	2	0	6	0	2	4	1	0	1	0	2	6	14	3	4	20	9	4	14	4	0	62	8	1	15	5	8	6	0	6	11	237	5	10	4	5	5	6	7	1	304	7	4	10	12	4	1	33	11
G[Ins(T):R6]G	0	1	0	332	1	440	433	0	3	10	0	20	3	4	1	0	0	5	0	6	0	3	2	0	3	3	0	0	12	0	2	8	0	0	0	0	0	5	24	4	2	16	13	3	18	6	2	179	5	4	13	2	12	12	4	14	5	475	10	6	12	5	3	1	4	4	454	5	1	6	8	6	1	23	9
G[Ins(T):R7]A	0	0	0	300	0	377	298	0	1	8	1	19	5	6	6	0	0	1	0	7	0	4	0	2	7	3	7	1	8	0	1	4	1	0	1	0	0	6	17	6	2	29	9	1	21	2	0	153	5	1	12	4	11	11	2	11	8	338	8	11	5	6	5	1	5	5	259	3	3	13	9	4	3	23	9
G[Ins(T):R7]C	0	1	0	228	1	302	249	0	1	9	0	17	3	1	1	0	0	1	0	6	0	9	1	2	2	1	4	1	8	0	5	8	3	0	0	1	0	6	10	3	1	23	10	5	17	4	1	91	6	6	8	3	11	11	2	19	6	290	4	10	8	4	3	3	4	2	272	3	2	8	7	9	1	20	7
G[Ins(T):R7]G	0	0	0	364	0	586	467	0	2	19	0	14	7	4	2	0	0	1	0	5	0	4	3	2	4	4	4	0	9	0	2	6	0	0	2	1	1	7	18	2	1	27	12	6	17	5	1	197	4	4	13	5	21	7	5	14	9	512	12	8	10	7	0	6	4	4	446	4	2	9	12	10	4	24	9
G[Ins(T):R8]A	0	0	0	186	1	341	184	0	0	2	0	7	7	5	0	0	0	1	0	4	0	4	1	1	0	0	2	0	9	0	1	6	1	0	0	0	0	9	14	1	1	15	9	1	17	7	0	104	4	2	11	2	11	4	2	17	3	268	6	9	7	2	5	2	2	8	143	1	1	9	5	4	3	16	9
G[Ins(T):R8]C	0	1	0	191	2	369	219	0	2	9	1	10	4	2	1	0	0	1	0	3	0	5	0	1	0	0	4	0	7	0	4	7	0	0	1	1	0	2	8	1	0	22	11	1	14	5	0	111	6	1	13	1	12	8	3	20	5	286	3	9	7	5	5	4	6	2	142	2	0	10	10	8	1	26	6
G[Ins(T):R8]G	0	0	0	196	0	552	262	0	0	2	0	4	3	3	1	0	0	0	0	3	0	6	1	0	4	1	4	0	6	0	3	4	0	0	0	0	0	4	11	2	0	36	8	0	14	5	1	150	4	1	9	1	19	10	1	7	4	404	4	9	5	7	2	1	9	5	187	1	3	9	14	3	5	18	11
G[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del2:U1:R1	0	0	0	8	1	20	18	0	1	6	1	5	1	0	0	0	0	2	0	3	0	8	1	2	1	1	5	0	4	0	2	6	3	0	2	0	2	2	7	2	1	9	3	4	7	4	1	8	6	3	1	2	3	0	3	1	10	12	8	6	2	2	2	5	1	0	13	6	1	4	7	4	1	10	3
Del3:U1:R1	0	0	0	8	1	6	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3	2	1	0	1	1	1	0	0	1	0	2	2	1	1	2	15	4	0	0	2	2	0	3	0	11	1	2	2	1	0	0	2	0
Del4:U1:R1	0	0	0	3	0	7	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	2	1	1	0	2	1	0	0	0	1	4	1	0	0	3	1	0	1	6	0	2	0	2	0	0	5	1
Del5:U1:R1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	1	3	1	5	0	0	0	1	0	2	0	2	0	1	0	1	1	0	0	0
Del6:U1:R1	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	2	0	1	0	0	0	0	0	2	5	1	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0
Del7:U1:R1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0
Del8:U1:R1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	1	0	1	2	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0
Del9:U1:R1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	5	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Del(10,):U1:R1	0	0	0	0	0	2	1	0	1	3	0	2	2	1	0	0	0	1	0	0	0	6	0	1	0	1	3	0	3	0	0	2	0	0	0	0	0	3	3	2	2	13	8	0	5	1	1	1	3	15	1	1	3	3	3	2	3	1	44	5	3	3	0	4	2	2	1	4	16	4	2	1	0	5	1
Del2:U(2,):R1	0	0	0	53	3	123	86	0	2	10	3	2	1	0	1	1	0	4	0	6	0	3	0	1	0	4	6	0	4	0	6	3	0	0	1	1	0	5	10	1	1	8	10	3	5	6	0	43	3	2	4	4	7	3	1	5	16	98	17	10	3	2	4	4	1	4	68	11	10	6	7	3	1	5	8
Del3:U(2,):R1	0	0	0	5	1	13	9	0	1	2	1	4	3	1	0	0	0	1	0	0	0	2	1	1	0	2	3	0	4	0	2	3	0	0	0	0	0	1	2	0	0	3	4	0	3	0	0	2	5	2	1	2	2	4	1	3	3	5	4	6	0	2	2	3	0	0	11	2	6	1	1	0	2	7	0
Del4:U(2,):R1	0	0	0	2	0	7	4	0	2	3	0	4	0	2	0	1	0	1	0	4	0	3	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	1	6	0	1	1	6	0	1	0	1	3	1	4	1	1	1	6	1	2	1	5	6	4	0	1	0	2	3	0	5	3	2	1	1	2	2	2	0
Del5:U(2,):R1	0	1	0	0	1	5	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	2	2	1	0	1	2	0	4	0	0	2	2	1	1	0	2	6	2	0	1	1	0	0	3	3	0	2	1	2	2	1	2	0
Del6:U(2,):R1	0	0	0	2	1	3	1	0	0	1	0	2	0	0	0	0	0	2	1	0	0	2	0	1	0	0	1	0	2	0	0	0	2	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	2	0	0	1	1	0	0	3	1	6	0	2	0	1	3	0	1	3	0	6	0	0	0	0	0	0
Del7:U(2,):R1	0	0	0	2	0	0	3	0	0	1	0	0	2	0	0	0	0	1	0	1	0	4	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	1	0	2	2	1	2	2	1	8	4	1	2	0	0	0	1	0	0	3	0	0	1	0	3	0
Del8:U(2,):R1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	1	0	1	1	1	0	0	2	0	0	0	0	1	4	1	2	6	4	2	1	4	0	1	0	0	0	3	0	2	1	0	0	2
Del9:U(2,):R1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	2	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	2	1	0	6	3	0	0	2	0	1	1	1	0	2	1	2	1	0	3	1
Del(10,):U(2,):R1	0	0	0	3	2	12	5	0	0	5	0	8	8	2	3	0	0	5	0	4	0	13	0	1	1	2	6	0	8	0	1	4	0	0	2	1	0	4	12	3	3	23	15	5	9	1	2	7	8	31	5	2	2	20	4	8	14	6	135	20	4	1	7	5	6	8	5	5	40	11	7	8	1	13	5
Del2:U1:R3	0	0	0	36	0	58	98	0	0	4	4	3	4	3	0	0	0	0	0	6	0	1	0	0	2	0	3	0	3	1	3	2	1	0	0	0	1	0	7	4	0	12	5	4	5	5	0	33	6	7	4	2	3	7	2	5	9	43	8	7	1	3	5	0	5	2	68	6	4	6	7	1	2	3	3
Del2:U1:R4	0	0	0	25	1	28	81	0	2	2	0	3	2	0	0	0	0	2	0	4	0	2	0	0	1	1	5	0	2	0	0	2	1	0	1	0	2	0	3	3	1	3	4	2	4	1	1	17	5	8	3	1	1	3	3	1	7	28	4	6	1	3	1	0	3	1	51	4	1	7	3	3	1	5	2
Del2:U1:R(5,9)	0	0	0	602	2	1243	1100	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	2	1	0	2	0	1	1	2	0	0	0	0	0	8	4	2	6	6	0	6	1	1	404	1	2	3	3	0	2	1	2	4	1182	6	3	1	3	2	1	3	4	1093	1	2	5	4	1	0	9	1
Del2:U2:R2	0	1	0	141	2	215	246	0	3	15	6	15	14	11	6	1	0	3	0	13	0	10	7	5	3	5	14	2	13	0	8	9	2	0	4	0	2	10	24	10	3	23	17	20	18	21	3	97	23	13	13	13	8	12	6	19	26	194	26	24	4	13	13	5	6	14	231	15	8	18	20	10	2	19	8
Del2:U2:R3	0	1	0	61	1	88	192	0	0	3	1	1	2	3	3	0	0	3	0	5	0	3	1	1	3	2	8	0	5	0	2	3	2	0	1	0	2	1	5	4	2	12	3	4	9	2	0	58	6	7	4	5	4	6	2	8	8	129	7	8	0	6	2	2	5	3	144	6	3	4	7	4	2	6	4
Del2:U2:R4	0	0	0	143	0	217	443	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	2	0	0	2	0	0	1	0	0	1	2	2	0	2	2	1	1	1	0	134	1	1	1	4	1	1	0	2	4	314	4	3	0	1	3	2	0	1	461	1	1	1	2	3	0	2	0
Del2:U2:R(5,9)	0	0	0	704	0	1038	1262	0	0	3	0	1	2	0	0	0	0	0	0	2	1	0	0	0	0	1	2	0	1	0	0	2	1	0	0	0	0	0	7	5	2	1	9	8	6	3	7	620	6	4	9	12	3	0	5	2	9	1635	6	4	2	5	3	1	4	2	1289	6	3	15	14	5	7	5	5
Del3:U1:R4	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0
Del3:U1:R(5,9)	0	0	0	13	0	11	17	0	0	2	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	2	0	0	2	4	0	1	0	0	8	0	1	0	1	1	2	1	2	0	14	2	0	0	1	0	0	1	0	25	1	1	1	2	2	0	6	1
Del3:U3:R2	0	0	3	157	6	216	370	0	4	10	2	13	16	3	5	2	0	7	0	24	0	20	1	1	4	7	17	0	14	0	6	7	8	0	0	3	0	5	20	9	4	31	15	14	17	11	3	98	29	15	15	13	12	22	10	14	39	201	30	30	4	18	12	6	14	15	222	22	11	19	32	8	2	24	7
Del3:U3:R3	0	0	0	57	1	82	143	0	1	4	0	4	2	1	0	1	0	2	0	2	0	5	1	0	0	5	10	0	5	0	1	5	5	0	0	0	1	4	7	4	1	9	3	3	7	3	0	56	2	1	3	3	4	6	2	7	8	78	8	3	1	2	6	3	2	5	101	8	1	7	4	2	3	13	3
Del3:U3:R4	0	0	0	18	0	30	46	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	2	2	0	2	1	0	27	0	0	3	1	0	0	0	1	1	28	2	0	0	1	2	1	0	1	45	1	1	2	1	3	1	1	3
Del3:U3:R(5,9)	0	0	0	31	1	58	62	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	3	1	3	26	4	2	1	2	3	2	1	4	1	79	2	1	1	0	4	1	5	3	49	2	0	2	2	1	4	4	11
Del4:U1:R(5,9)	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	0	1	3	0	1	0	0	0	0	2	1	2	0	0	0	0	0	1	1	0
Del4:U2:R3	0	0	0	0	0	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	3	0	1	0	0	1	1	4	0	0	0	0	0	0	0	0
Del4:U2:R4	0	0	0	6	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	2	1	1	0	0	4	1	0	0	0	0	0	1	0	1	8	0	0	0	0	0	1	1	0	7	2	0	0	1	0	0	1	1
Del4:U2:R(5,9)	0	0	0	11	0	13	21	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	3	0	0	0	1	1	0	0	0	11	1	0	3	0	1	1	1	0	0	20	1	0	1	0	0	1	0	0	26	1	0	1	3	0	0	2	1
Del4:U4:R2	0	0	0	61	2	86	168	0	5	6	3	5	11	4	3	2	0	2	0	3	0	8	5	2	3	5	11	0	12	0	5	7	2	0	2	0	1	12	11	4	2	12	8	7	11	8	2	42	15	6	8	2	11	6	4	6	22	68	14	16	0	8	6	11	8	8	93	9	10	11	18	1	3	15	3
Del4:U4:R3	0	0	0	8	0	15	33	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	4	1	0	4	3	0	6	1	0	13	4	5	2	0	1	0	1	1	3	20	2	8	0	1	0	4	5	2	14	5	2	4	5	1	0	5	0
Del4:U4:R4	0	1	0	6	0	17	25	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	0	3	3	0	1	1	0	3	2	0	2	3	0	0	0	1	1	22	2	1	0	1	1	0	0	1	8	1	2	0	1	1	1	0	4
Del4:U4:R(5,9)	0	0	0	23	0	47	32	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	27	0	0	0	0	0	0	0	1	0	40	0	1	0	2	1	0	2	2	24	0	0	3	2	1	1	0	5
Del5:U1:R(5,9)	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Del5:U5:R2	0	1	0	8	2	11	14	0	1	1	1	3	0	0	1	0	0	0	0	2	0	2	0	0	0	1	3	0	1	0	0	3	0	0	0	0	0	1	3	0	1	2	1	2	1	3	1	4	3	4	2	0	2	4	3	3	5	8	7	2	0	2	0	2	1	0	6	1	4	2	8	0	1	3	1
Del5:U5:R3	0	0	0	2	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	5	2	1	0	1	0	0	0	0	4	0	0	0	3	0	0	0	0
Del5:U5:R4	0	0	0	2	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	10	0	1	0	0	1	0	0	0	8	0	0	0	0	0	1	1	0
Del5:U5:R(5,9)	0	0	0	4	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
Del(6,):U1:R(7,9)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U2:R(4,9)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Del(6,):U3:R(3,9)	0	0	0	2	0	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	1
Del(6,):U(4,):R(2,9)	0	0	0	9	0	19	19	0	1	2	0	7	2	1	0	0	0	0	0	0	0	1	0	0	2	2	3	1	1	1	0	1	0	0	1	0	0	1	5	0	0	2	5	0	7	3	0	8	0	7	4	0	3	1	2	4	3	25	8	2	4	1	7	4	2	4	17	2	5	11	3	1	1	4	6
Ins(2,4):M	0	0	0	17	0	50	21	0	0	0	1	7	4	1	0	0	0	1	0	2	0	2	1	1	2	0	1	0	4	0	8	1	0	0	1	0	1	0	4	1	1	25	63	0	14	1	0	18	8	0	5	2	5	5	2	9	4	34	3	5	2	0	3	3	2	9	26	0	2	9	6	3	1	27	1
Ins(5,):M	0	0	0	1	1	14	10	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	11	5	1	3	1	3	3	4	1	2	0	2	5	1	6	3	6	6	1	2	0	1	2	0	1	2	0	1	8	2	2	0	10	3
Ins2:U1:R0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0
Ins3:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Ins2:U2:R0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	1	0	0	1	1	2	2	3	1	2	0	0	0	0	1	0	7	0	1	2	3	0	1	0	1
Ins3:U3:R0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	1	0	1	0	0	2	0
Ins4:U2:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ins4:U4:R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	3	0
Ins(5,):R0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	2	0	0	0	3	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
Ins2:U1:R1	0	1	0	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	2	0	0	3	1	2	1	2	1	0	0	0	1	1	2	1	0	3	0	0	0	0	1
Ins2:U1:R2	0	0	0	0	0	9	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	2	0	0	1	0	1	0	2	0	3	0	1	0	1	0	2	0	1	0	0	1	0	4	0	0	1	0	2	0	2	1
Ins2:U1:R3	0	0	0	1	1	2	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	1	3	0	0	1	0	1	3	8	0	1	1	0	0	0	1	2
Ins2:U1:R4	0	0	0	0	0	6	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	0	3	2	2	2	0	0	0	0	0	0	3	2	0	1	0	3	0	0	1	1
Ins2:U1:R(5,9)	0	0	0	96	0	246	110	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	4	0	0	4	3	1	2	0	1	35	1	2	1	0	0	2	0	2	2	156	2	1	0	0	0	0	1	1	145	1	1	1	1	0	0	1	0
Ins2:U2:R1	0	0	0	3	1	15	16	0	2	3	0	3	3	0	1	0	0	1	0	4	0	3	0	0	0	0	1	1	1	0	1	4	0	0	1	0	0	3	7	0	0	3	1	0	1	2	1	5	5	1	1	0	3	4	1	1	3	16	2	14	1	4	1	1	2	6	9	1	2	2	1	5	1	5	3
Ins2:U2:R2	0	0	0	13	1	24	10	0	0	6	1	2	1	1	0	0	0	2	0	2	0	2	0	0	0	1	2	0	2	0	0	2	0	0	0	0	0	1	6	1	2	0	2	0	2	1	3	9	3	1	3	0	0	0	1	1	3	17	2	4	0	0	2	1	0	1	12	0	1	0	0	0	0	3	1
Ins2:U2:R3	0	0	0	14	1	34	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	1	3	1	0	2	0	9	0	1	0	0	1	0	0	0	0	24	2	1	2	0	0	0	0	1	16	0	0	2	0	0	0	1	0
Ins2:U2:R4	0	0	0	150	1	212	185	0	0	3	0	4	0	2	0	0	0	0	0	6	0	4	0	1	1	2	2	0	5	0	3	2	0	0	0	0	0	2	6	1	0	7	2	0	6	2	0	55	2	1	3	4	4	1	0	4	5	220	3	2	2	2	4	2	4	4	154	0	1	5	5	2	0	8	1
Ins2:U2:R(5,9)	0	0	1	602	0	1278	807	0	2	24	2	19	7	11	4	2	0	3	0	17	0	6	2	0	5	1	5	1	16	0	6	9	1	0	1	0	1	3	37	2	2	42	18	4	37	16	0	362	7	8	34	11	21	11	6	24	21	1047	11	17	7	12	9	3	6	16	597	6	3	18	15	10	4	26	18
Ins3:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins3:U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Ins3:U1:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Ins3:U1:R4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
