hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35
Del2:U1:R3	0.000629745597715014	0.000179343020590094	0.006105778869214	0.00164209291725343	0.00066847306301753	0.00151798587002435	0.00259583345191934	0.00261904014229008	0.00725514303005618	0.0325013952407167	0.0096040765796157	0.00299551178417509	0.00128194116342304	0.0339301052818305	0.00313038078032655	0.00201963220053034	0.0100516260913267	0.000106131156692422	0.00776900237117197	0.0028961426036917	0.00439467732285252	0.00319118620613934	0.00039292533147663	0.000632845289792471	0.00124162509193229	0.00359530509432779	0.00169843758447316	0.00145058887091085	0.00480221291160454	0.000265502943497973	0.00205844298813172	0.00127521484736105	9.58630265602077e-05	0.00786387820734826	0.00357206372355886
Del2:U1:R4	0.000493214807284243	0.000191332620045181	0.00143844891328125	0.000740449359378807	0.000335460067876542	0.00103188418982356	0.00148988246862139	0.00103478878170643	0.00428238101867225	0.013703560681819	0.00423255795581732	0.0016505457301206	0.000529363611968959	0.0175463252390563	0.00161717173330777	0.0014636216982634	0.00277401546530501	2.46008953336674e-05	0.00421256068290915	0.00133461093187296	0.00830385652912577	0.00170350803003496	0.000332463829026291	0.000478004136299963	0.00109000529516568	0.00095768857015024	0.00131266805712448	0.00384857003247606	0.00270775497256971	0.000265039711949795	0.00126532672459543	0.00191332289896377	0.000177949616185607	0.0018259151713063	0.000684530728500777
Del2:U1:R(5,9)	0.0119396280145589	0.000293352837214171	0.00275337625947571	0.00118034271807911	0.00873704055805494	0.000545127799192212	0.00346942294451743	0.00166089819069488	0.0038014580703825	0.0151556948244224	0.00323890966042177	0.00160213159259351	0.00173869359594603	0.00829653171359028	0.00071856726209366	0.00115839704218444	0.0025512381781144	0.00271483904010432	0.00306839280884603	0.00563588896729602	0.00450437532286362	0.00198917775905516	0.000297458908673555	0.00273256991157142	0.0017339571612383	0.000368099017612293	0.000556664949934982	0.00727389026663495	0.00237541417605308	0.000785177474161568	0.00159873401912069	0.001546362631992	0.000165603259209429	0.0025789180933815	0.00437592606441608
Del2:U2:R2	0.00249053031869639	0.000716336429673924	0.00965187407695579	0.00298762739429357	0.00105013455345759	0.0066280991763686	0.00299530111846209	0.00766169814523105	0.0120406781484654	0.202999810821651	0.0277081633286477	0.00623452415249663	0.00311350726926125	0.0906721955677021	0.0135296615534128	0.0108275845443153	0.0124734901057466	0.000104741929661815	0.0153641859176352	0.00621745684720255	0.00503496771760512	0.010774083875571	0.000763865175993993	0.00675773155486765	0.00384292723423266	0.00986910765099551	0.00334030838571262	0.00477038321390745	0.0130432314974556	0.000275658404361874	0.0098168677702715	0.00273989810835429	0.000312567809624705	0.0282503733319231	0.0092199665494509
Del2:U2:R3	0.00198110080462543	0.000153639918790446	0.00407723000540935	0.000839023258639769	0.000646574346970314	0.00210207083206184	0.00104351699870559	0.00282301994748578	0.00357738254297571	0.055303184687183	0.00838175499502753	0.00217674764615765	0.00198071470340514	0.0274533985063521	0.00598931888902903	0.00982854817053135	0.00130442980445088	0.00015032594160361	0.00317251923502207	0.00267768590596884	0.000901129239085325	0.00335157144245872	0.000621290225849293	0.0155300997444796	0.000868813670477922	0.00310794631622094	0.00392793141419804	0.00120815441731791	0.00408724945419765	0.000243374728773474	0.00294923097813948	0.00294415430061143	0.00029817167137449	0.0100202633269249	0.00111194762704111
Del2:U2:R4	0.00398258115423097	0.000196373233436835	0.00587083145043792	0.000136310042711828	0.000809817362855629	0.000556303289952081	0.000461056928923652	0.00231480174052947	0.00122534150493801	0.0205718351359901	0.00426623583745011	0.00227748790223242	0.000823395263850995	0.00884944715357997	0.00200596881405525	0.0060047963029238	0.000519733944852643	0.000521683692222771	0.000293511865589834	0.00117238877375792	0.000811356041110706	0.00176929939607635	0.000952463229593411	0.0130029947568158	0.000388026302768011	0.000852558035154082	0.00123412331444928	0.00194612378401801	0.00248644096108451	0.000139005097649389	0.00143750137649984	0.00221947612830847	0.000623657869958825	0.0112462234853959	0.00596684609415686
Del2:U2:R(5,9)	0.0283816573324279	0.000291603651664178	0.0279841323925867	0.000228220087650706	0.00393304042131182	0.00072544564823911	0.000539664304542488	0.00449224517016246	0.0019285963609132	0.0141879967013671	0.00715147386045837	0.00221453198698055	0.00201163989198093	0.0144042132022856	0.00185017181540658	0.00546143592630554	0.00171635028528189	0.00337750033370391	0.00106403531674627	0.00714585611594933	0.00134123550734125	0.00338662190845249	0.0106993718702846	0.0135911258609352	0.000523536830622954	0.0011409704952774	0.0010591077358206	0.00100003458005992	0.00577397885907002	0.000726988465071219	0.00533444968027511	0.00193977915915998	0.00320909942716717	0.0481981611525732	0.00935403209837194
Del3:U1:R4	2.51313459960895e-06	1.65376691640342e-05	0.000221438707082885	0.000108445579619576	8.93095383944097e-06	0.00020227146296427	0.000338144606943146	0.000446079773785678	0.00112425999498077	0.0006666301606446	0.000616988001550155	0.000244512303375909	0.000474396270519202	0.000144758454412698	0.000549585178470338	7.94049821901295e-05	0.000309219399029006	1.56866885539385e-05	0.00191487628866257	0.000515231891689637	0.00133468276441886	8.53686996315057e-05	1.38372701415878e-05	9.44389768132536e-05	0.00029927299997421	0.000573328150153468	0.00019584399177107	0.00154274605781887	0.000424280032270026	4.98864744191602e-06	3.04339008961873e-05	0.000709928903518178	8.10378643224033e-06	0.000422875383021879	0.000504484678444843
Del3:U1:R(5,9)	0.000161800311767393	8.65060275585644e-05	0.00132117722733053	0.000381249936409926	0.00018768358565432	0.000706277391991654	0.000423329496952999	0.000404418421652304	0.00100597680976084	0.00394550809801672	0.00162866486759027	0.000252821890647207	0.000680838869491439	0.00242180134139165	0.000308995128830361	9.51970017009369e-05	0.000179905029278603	2.52086821595581e-05	0.00204530063448809	0.000200101502662344	0.00292419097616503	0.000375330204053709	0.000109205703288206	5.12518519173727e-05	0.000954001773456364	0.000284005961225425	0.000451145704993413	0.00204678723130443	0.00118060119959708	0.000161881609490175	0.000289660287078538	0.00146918891229303	1.91154021136963e-05	0.00296561523939437	0.000834312476424042
Del3:U3:R2	0.00188882226712344	0.000813081934742749	0.00734859669370591	0.00219625520682486	0.001366466095021	0.00320424367406388	0.00127951310060813	0.00658329616682883	0.00610102482192309	0.0118228523223818	0.0277275540235074	0.0033473877321813	0.00823967234423399	0.100803295407999	0.00743291482013883	0.000979885835388932	0.00435760824622269	0.000174840010247865	0.00735561364300768	0.0058956506551677	0.00159873288674004	0.00971518101866882	0.000164995737308613	0.00105306191458088	0.00440377927400852	0.00870030514009852	0.00473061065379023	0.00291105948260171	0.0105682581228191	0.000443241325214238	0.00937965925254278	0.00294500151709515	0.000103537789004859	0.0308650821992522	0.00143147494324182
Del3:U3:R3	0.000930066876616328	0.000161256554370552	0.00149969587998984	0.000622444232531955	0.000583226182351337	0.000912443057459109	8.8234693527676e-05	0.00173828887997913	0.000908390186701217	0.00154346243903848	0.00781487409330409	0.00145334141791425	0.00200727740456429	0.0330608250405409	0.0033647240085138	0.000336041366058243	0.000711986423585681	0.000103468471550425	0.000572792963563156	0.00123430129919553	0.00121995706856096	0.00253897634888203	0.000123619604869713	0.000184884719794019	0.00039490557400527	0.000266635826860186	0.000913001539367693	0.00336238597297635	0.00345976057202899	0.000142425884466702	0.00341864777664822	0.000779131086302131	1.52065168934392e-05	0.0110503293701839	0.00349576582502439
Del3:U3:R4	0.000454980899909728	7.20134447120802e-05	0.000713397306627738	0.000105072285417032	0.000203636948928536	0.000216603187822931	3.97354812971648e-05	0.000699272673254265	0.000393176050558222	8.98223637361541e-05	0.00211580684720462	0.000480863404967506	0.000917673464132986	0.0091302273580531	0.000411789516450718	4.22069755252712e-05	0.00044898276050901	0.000127027446611137	6.43227499367277e-05	0.000571721686854551	0.000231528183465097	0.000817491747479978	0.00020320981891031	0.000105160508655958	0.000233665707182609	0.000610200595770023	0.00032204368845019	0.00107163195464911	0.000998522173012759	8.69449982733935e-06	0.0009181022681971	0.000327449170958235	1.04395836980037e-05	0.00394541921390215	0.000459619177914833
Del3:U3:R(5,9)	0.00120381895768097	6.33162094934884e-05	0.00187781368872182	0.000173803624873882	0.000294213105957194	0.000154519230519966	0.000332080633350663	0.000473482078954757	0.000361199492393552	0.000298008666061653	0.00206167694569763	0.000639973115787259	0.000956693490470776	0.00626129896132118	0.000445805287211127	1.57044830568814e-05	0.000613979166394687	0.000244243477318611	0.000144883463371692	0.000620816322441906	0.000188820665969956	0.000768448631757037	0.0006448416628954	6.78448421489515e-05	0.000101917988370668	0.000858897707762016	0.00121702808136739	0.000756598680209663	0.0011193573352282	6.81306707781674e-05	0.000858117713280227	0.000845637580274243	0.00010859073819202	0.00377276387160336	0.000665735004018383
Del4:U1:R(5,9)	1.24067901814103e-05	2.87735404604746e-05	0.000530742428448256	0.000148755881243956	2.23338469385731e-05	0.000171659019768679	0.000239163286174316	0.000518027718839249	0.000627223859178358	0.00380789905099916	0.000775301411749493	0.0003933699260038	0.000218899924150885	0.0011358633011903	0.000921279002517723	2.36553416030362e-05	0.000164762212937994	2.32116683030603e-05	0.00106814447373053	0.000112767844242688	0.00149523426508502	0.000312491681591151	8.69733577713255e-05	6.72769601516681e-05	0.000547022481485163	0.000234994321870807	0.000780928913081211	0.00228301995747256	0.000554000968653454	4.70358187380653e-06	0.000123857630490251	0.000622396036813713	1.17743249927257e-05	0.00229305145101267	0.0006457711836642
Del4:U2:R3	2.9318021164277e-06	1.79169787545796e-05	0.000314890311678326	9.80624522023814e-05	1.2080267518472e-05	7.76531984089931e-05	3.57864573606844e-05	0.000355661072084016	0.000214342866447552	0.000781685790391386	0.00112187170721055	0.000260456998432199	0.000215894655041639	0.0018566326735479	0.000114095889027204	1.31880870206027e-05	0.000122074319686927	2.82476162890111e-05	0.000429607281918499	0.000457751530925298	0.000172274525137537	9.05171284096884e-05	1.53617630660798e-05	9.35680906407412e-05	0.000422667612059402	0.000329577688537173	0.000637064900993902	0.000850191675607088	0.000263058476589692	3.31388722927278e-06	9.94835654861765e-05	0.000399385552394197	3.28918390485049e-06	0.00175205389888715	0.000266617882735439
Del4:U2:R4	0.000132593734474499	4.01732111701146e-05	0.00117089514527474	0.000140486233583539	9.88996509108571e-05	9.27266761254032e-05	2.16357882549631e-05	0.000768872747312465	0.0002693815994939	0.00194528559942489	0.00195407533474891	0.000863509107139029	0.0005545690948207	0.00558051748478389	0.001090300824191	3.76212842015639e-05	0.000465226781986596	1.71627422739586e-05	0.000295238191058075	0.000267291726806121	0.000228806656366771	0.000357988291011813	0.000260754244664588	0.000204690356943092	0.000259266394309416	0.000340665008344772	0.000599414414286243	0.00115159080220599	0.00059995102734621	6.20017610638134e-05	0.00047984818069239	0.00053293767810079	2.18325540350945e-05	0.00329510301385799	0.00037928603909601
Del4:U2:R(5,9)	0.00127120221441442	6.11728017183639e-05	0.00337512032042982	6.9054754508599e-05	0.000148422716219286	0.000259038263302245	8.24474031409337e-05	0.000925579778218974	0.000445038540661873	0.00438846575078607	0.00425940893600543	0.00106864529810435	0.0014609000916704	0.0108459195169903	0.00140546329837418	3.279957686917e-05	0.000540577117196429	0.000108359708387354	0.000307736924458103	0.00112175825388097	0.000412878598515958	0.00101810449814235	0.000477482867333001	0.000256514104158083	0.000401413298725974	0.000698586434954191	0.000271042530367656	0.000593121627916287	0.00160072287555326	0.000182441963590072	0.00149323859171703	0.00268852598156865	0.000132949766820696	0.00710421632707887	0.000417169512028746
Del4:U4:R2	0.000846354457228245	0.000714356890994757	0.00537446570376909	0.0013091559246786	0.000715217322138579	0.00167375775460511	0.000132241995834685	0.00473869933413698	0.0045102190938988	0.0162301600185114	0.0233374238019128	0.00143340380429902	0.00187950499533892	0.0611767715214471	0.00436152120116363	0.000432155284412645	0.00124127743383526	9.06181215173091e-05	0.00299747873818962	0.00358453928519136	0.00221453573698607	0.00372473661463891	0.000252954644893918	0.000515977984061772	0.00389599354557213	0.00298391047950156	0.0013437058072006	0.00138339544673033	0.0108066823607984	0.000115807887044479	0.00590076010681738	0.00130294193228283	0.000118172273914846	0.0671103683394165	0.000555482682301736
Del4:U4:R3	0.000366940994515967	9.94451313753712e-05	0.00232541821776778	0.000259136310213821	0.000327558780205758	0.000433278280259623	5.27333037123001e-05	0.00149072626106794	0.00101453686096595	0.00346153453024232	0.00678089079582317	0.000995140523686647	0.00210315518356571	0.0173327477644608	0.00247125369335371	0.000126444191583393	0.000458250821842847	0.000118229008750625	0.000262524780134755	0.00119952563017206	0.000809818595278395	0.00144972359715272	0.000380233786548999	9.16878594341879e-05	0.000590624134192408	0.00032394874155793	0.000518377091021873	0.000591649622574211	0.00280307167344419	0.000115095223124205	0.00154779617290036	0.00155618264123513	0.000106969980905572	0.0216320807376424	0.000824888066549395
Del4:U4:R4	0.000298165818888916	0.000118810712938215	0.00179701132038681	0.000126124348901805	0.000293347152401127	0.000406295127832306	6.90408441718634e-05	0.000489912985166443	0.000600569929636761	0.00255201046876981	0.00349756053592634	0.000511700607081449	0.000957905292530956	0.00762772389036778	0.000473613974568761	3.10482937624599e-05	0.000158718041756304	0.000110067299945809	0.000309704159102138	0.000422861286964262	0.000251601770582135	0.000602100082386966	0.000333347620350873	0.00037572517728393	0.000180707463389499	0.000301319237540368	0.000693233326599192	0.000573334015121163	0.00160584073900378	5.77970439341985e-05	0.000947527401270449	0.00119168700403418	9.82941624898798e-05	0.011006789335009	0.000299696234013778
Del4:U4:R(5,9)	0.000923579036103899	5.41451584888709e-05	0.00163235404461186	8.90481977949144e-05	0.000178265802203757	0.000368893375316293	2.73727726042979e-05	0.000548259831932689	0.000501407930863989	0.00113055229382127	0.00190605987472434	0.000325800571065594	0.00160917619175401	0.00776623996952078	0.000549585178470338	2.17522547724292e-05	0.000227839841123504	0.000216024803259404	7.29155577898936e-05	0.000726964925987991	0.000441451533359202	0.000602750597501517	0.000913830807535303	4.83642823269456e-05	8.991940307983e-05	0.000235733476524647	0.00022816786790461	0.000554632307906259	0.00122284165608298	3.7771187774507e-06	0.000690285034669303	0.000862466380428159	0.000234676121211289	0.00849274877748421	0.000548341368903764
Del5:U1:R(5,9)	2.26765688291307e-06	8.65228826655772e-06	0.000204225843116964	7.20820698185744e-05	2.89082008020496e-06	7.76456295022814e-05	8.71887471665806e-05	0.000123648252955636	0.000198800688902113	0.000439922071895883	9.45470806935603e-05	0.000829542320208624	0.000146385688869724	0.000172563016013785	8.71137531086083e-05	7.69268140989198e-06	0.000119149399255227	3.79143210436522e-06	0.000308304374033312	2.92006556059145e-05	0.000224603477841339	1.57121444968788e-05	7.10048126018015e-06	3.55578409606454e-05	0.000190690846244288	8.43204885880491e-05	0.000108751632554924	0.000903569967683691	7.20678429529381e-05	2.45869052494432e-06	4.54359542250183e-05	0.000399655121275381	2.09745060599162e-06	0.000272548725980455	0.000484043000688566
Del5:U5:R2	0.000101850285955298	9.50084926516753e-05	0.001387244730162	0.000116666338958217	0.000107451480805353	0.000217817997350164	2.07826817039294e-05	0.00146800712562189	0.00120935577500732	0.00680777627598211	0.00600644914261355	0.000439463854098	0.00122178730915572	0.0102689213514535	0.00110317595237601	0.000183372250129352	0.000259879429498007	2.50639710105365e-05	0.0010808806910574	0.0016017010648016	0.000459578515672425	0.000552725521091391	0.000110389116831569	9.75111582190521e-05	0.00257368522352279	0.000787654570741905	0.000483367146308221	0.00288176416317088	0.00199625385976138	6.44960847847714e-05	0.000945454662695053	0.000852376802303843	1.26800422998584e-05	0.0185655538976842	0.000499068961221102
Del5:U5:R3	7.19404074740793e-05	8.07884007018976e-05	0.000783965377825879	8.53120018191871e-05	0.00010996748516726	0.000246526860507755	2.20067952808426e-05	0.000194799954387394	0.000166400971565302	0.00127674634299659	0.00119766690371789	0.000196894051642655	0.000318703941827297	0.00227629153040466	0.000415469259876435	1.53953353271932e-05	0.000130171416282349	3.36598132624179e-05	8.85518192234717e-05	0.000441708139035329	0.000333941913907795	0.000319151146369661	0.000384381387200182	7.22654924670272e-05	0.000227521295260641	0.000116416857979791	0.000237830885805095	0.000482757424113238	0.000398060392636875	4.45414950171073e-06	0.000102662334189153	0.00116580839144051	1.33950822791737e-05	0.00401296393734412	0.000370180200822759
Del5:U5:R4	6.30670657147409e-05	2.20642714745562e-05	0.0002982846857899	6.48296753151117e-05	9.38676421870428e-05	8.4325189675383e-05	3.00599534358095e-05	0.000138011021128562	9.20804555185109e-05	0.000663404855966549	0.000602306209640166	2.58055851460948e-05	0.000267565894887708	0.00136551631179397	0.000142413223424245	1.12268272301081e-05	4.90260513245305e-05	1.93912939688908e-05	2.81932240656694e-05	8.81545370862373e-05	6.82985513491038e-05	0.000128763704336074	8.19721164590861e-05	8.20900516850476e-05	0.000116364046283021	8.20461665762339e-05	6.94394254544834e-05	0.000161787865835256	0.000110118943663654	3.13572124920436e-06	0.000166216678561178	0.00051225789392996	7.8177704405142e-06	0.00121184028365324	0.000176196643205727
Del5:U5:R(5,9)	0.000118568749160637	1.68831988577961e-05	0.000218411858819679	1.60297285823228e-05	0.000103001082678898	7.80732727314941e-05	2.7446135575517e-05	3.39629335372211e-05	2.04594910578475e-05	0.000245336594812017	0.000211212205699719	0.000157814710206044	0.000279538499242284	0.00136266377782295	0.000114779383486408	8.24449348653961e-06	0.000144257872944048	2.87685764254888e-05	1.70839999876326e-05	0.000194455423777183	8.96368116507844e-05	5.36852874946154e-05	0.000143698062361013	7.4131677122411e-05	3.00870341230976e-05	4.78176202984149e-05	5.41652558167327e-05	0.000101061612665829	7.79200984042177e-05	9.9024651722033e-05	0.000233127886802297	0.00146776404820677	2.22139086907294e-05	0.000779224259483976	0.000585056745964713
Del(6,):U1:R(7,9)	5.82821327369986e-07	4.63140884917689e-06	2.78442013842212e-05	3.79749440995416e-05	4.47624748633824e-06	5.44317926174057e-05	6.16374723334087e-05	8.81169290212395e-05	4.70726341732136e-05	3.78973299670955e-05	1.28994791208317e-05	8.31363414821652e-05	7.03814636552448e-05	2.21038620112334e-05	0.00010716557311527	1.76568783963455e-06	5.73822550110066e-05	3.09681858906167e-06	7.96404632184278e-05	1.41826368913399e-05	4.2924495737605e-05	9.84629268808245e-06	5.28578819925831e-06	2.05902373644008e-05	8.62759829451956e-05	0.000173672914627239	4.33982182032364e-05	0.000364972865512018	2.45678111932518e-05	1.85292619271166e-06	5.69510224932756e-06	0.000108636259117157	1.00105597104145e-06	6.45621589463405e-05	5.39978864367105e-05
Del(6,):U2:R(4,9)	0.000189440274368305	5.61996087547613e-05	0.00174764753574859	6.87877490588993e-05	0.000109786539648082	0.000564352822240006	2.45346736605641e-05	0.000590316162810041	0.00016401751478246	0.000336226154948996	0.000832247817111636	0.000262493926480846	0.000331112794923538	0.000446283963370284	0.000169299988022952	2.35755615437619e-05	0.000122358340921351	3.10260703502253e-05	0.000147208065655647	0.000274118362642867	0.000266796446932925	0.000156984535128984	0.000126131532024654	7.86406200478382e-05	0.000270547616935327	0.000459043469059754	8.26193721314694e-05	0.000666094482907086	0.000468655761176229	2.49788704055938e-05	8.03899235808034e-05	0.00100580000553772	1.21556796483605e-05	0.000603721514222584	0.000366251151072202
Del(6,):U3:R(3,9)	5.71010536000737e-05	2.63136312314436e-05	0.000222066964939986	7.93532675227201e-05	5.01219088123764e-05	7.86560785482973e-05	7.54884012995777e-05	7.04057468807971e-05	0.000175993429184375	0.000424827171693095	0.00106268093667894	8.44043629164218e-05	0.000419380456987037	0.000966869228904415	0.000311665525787252	5.56681984432507e-05	0.000147710973215203	4.286344234019e-05	0.000259994662914104	0.000391754916574094	0.000174816270263536	0.000205818805333579	0.00010032821729651	7.3322997105078e-05	0.000384927337224118	0.000203921397384382	0.000122238883688109	0.000465020966302974	0.000187979257392433	8.75863958016398e-05	0.000445675595663221	0.00231667496489539	2.46927139523558e-05	0.000938255319252848	0.000253078589676087
Del(6,):U(4,):R(2,9)	0.000274444087266	0.000336590868676108	0.00814015021196941	0.00123030470261412	0.000269526967269304	0.00348555722981875	0.00303255273916227	0.00265003182989117	0.000670865335244935	0.00105971416828203	0.00966106950031814	0.000936878985659473	0.00140535108523176	0.0059105552283951	0.00256681575588248	0.000187614443975628	0.00154816985187346	0.000228759384373303	0.000885037515632779	0.00375856411219093	0.000497772885724329	0.003635697261647	0.000361608214156319	0.00194972350848944	0.004520168021445	0.00166605458975524	0.00294791474008587	0.00827063093310153	0.00298455063902688	0.000214939438354553	0.00457077366490007	0.099892985005154	0.000125418012371908	0.00423200671778049	0.00917552581105609
Ins(2,4):M	0.00318322400826345	0.00140593504125658	0.0654468541345917	0.0461013734213159	0.00295204428908692	0.00886703097959194	0.0361267441663872	0.0121555158965466	0.00533491553397514	0.00319976311085759	0.0189900272234518	0.0103129532207063	0.00367263273982823	0.00273152187903166	0.0300516697968329	0.00634032131470951	0.00764413753763157	0.00590742746758847	0.0013525508858751	0.01254232407258	0.00389662546510216	0.0199751607107549	0.0232345611101233	0.0111314282656839	0.00406391507440441	0.0218657866859939	0.00336401635542606	0.0132721793138027	0.00982100577409843	0.0391646951710142	0.00906402664420926	0.00578032700938858	0.0156959855939465	0.0106610461335057	0.0300077723506451
Ins(5,):M	0.00371823591480996	0.00260356156052162	0.106122841558532	0.0236401943167134	0.00310076427294486	0.0102079157859219	0.0524719596557989	0.0787327830533475	0.00971406999633404	0.00536031408206679	0.0388875757134555	0.0186392271144962	0.00363395201806729	0.00556761774080777	0.0393663879201415	0.00600934155018968	0.00707037976429427	0.00855749379739073	0.003821883638749	0.0231877034197343	0.00735654192128753	0.0198158889304491	0.0212708370882294	0.0103392429127243	0.0116547822864727	0.00247179002049107	0.00835741784585267	0.0269017904821438	0.0205937902239231	0.0411258393800195	0.00814531122918564	0.00405038796931028	0.0159969220865744	0.0187759913938507	0.0358118549041218
Ins2:U1:R0	3.90347219503006e-05	0.000193083678384841	0.00493797830260342	0.000460074833993451	0.000219719559002166	0.000643065667588642	0.00201918163337306	0.00203340191075818	0.000383147688008811	0.000531629815940162	0.00189639088598734	0.0491081769185053	0.000573618623206727	0.000213800260556481	0.00140622626893329	0.000705537724333722	0.000506898178188146	0.000357725960381329	0.000131892635873243	0.00060192886153221	0.000310564058126959	0.000725784199615719	0.000755750878672778	0.000622177937504277	0.00148121804672941	0.00147995819113846	0.00108652612230148	0.00101035068307201	0.00124265031187835	0.000992527041765206	0.000187133331502743	0.000902208535482716	0.00194257294647192	0.000523084143613959	0.00157531002127235
Ins3:U1:R0	3.87154503187698e-06	5.63756509835614e-05	0.0011289793692101	4.18897704817582e-05	1.35019823120154e-05	8.19561218746116e-05	0.000411086265098975	0.000210544624319755	8.83051619405552e-05	0.000132996387018443	0.000443289642546627	0.00511761310235217	0.00103279465985007	6.81681357085567e-05	0.000129093029079749	4.30446661476519e-05	9.21922961283122e-05	0.000145579415915703	4.48958796707671e-05	0.000328409479259128	9.62267508433138e-05	0.000128804313186863	3.35539196705859e-05	9.93111234189222e-05	0.000373437184008565	9.48676569178422e-05	0.000148371144111563	0.000409133025774307	0.000286897062359074	9.10428158149674e-05	6.88695978906682e-05	0.000636336598954943	0.0003957031245531	8.82604810717942e-05	0.000578818052104031
Ins4:U1:R0	1.35389243748222e-06	9.0521288606941e-06	0.000466711508707457	5.52344020065377e-05	2.76588150743903e-06	0.000144634238354447	0.000474582964731565	0.000295271231814436	1.65185026233307e-05	0.000348095750473734	7.1736733066165e-05	0.000531152595466535	3.28155997896699e-05	3.50953413830531e-05	4.76459218945449e-05	1.55798267142652e-05	6.94855458604104e-05	1.34581368590063e-05	2.50933737705132e-05	5.79285083049288e-05	7.13176486085222e-05	2.45915597852124e-05	1.19961952500814e-05	2.97827017797911e-05	0.000100528548488816	0.000169721280131711	0.000240664915790043	0.000135931247408456	4.46259388441505e-05	2.5299569169717e-06	2.55826148582764e-05	0.000343199695587415	1.32520742833107e-05	5.69030054076958e-05	0.000255149305085165
Ins2:U2:R0	0.00016270767572021	0.000974494867050587	0.0138878127605117	0.00311707050811594	0.000374363354499866	0.00112949659523139	0.00278997073852914	0.00614871163648858	0.00219911233288664	0.000481791744021607	0.00509503066580015	0.0410419283562764	0.00158988430295594	0.000570048117224486	0.00363415593481021	0.00110711896311404	0.000770395141303554	0.00200885122848767	0.0007957481261365	0.00317102238205887	0.000734148983063893	0.0025141341744748	0.00243808629555201	0.00163342527590356	0.00266687444179124	0.00762031490376292	0.00157018919141938	0.00116831374814138	0.00359151640162457	0.000935121962987158	0.000605040539161915	0.000859116024333444	0.00250468970887767	0.00275335756791635	0.00904918562346891
Ins3:U3:R0	0.000105770775930688	0.000166523775312045	0.00739839955818479	0.000976160642181651	0.000255159031401221	0.000291455890748584	0.000956210870785057	0.00249379311595696	0.00101775643948652	0.000802484262469698	0.00274980550870244	0.0139532808833804	0.000746130764493928	0.000648429460320842	0.00264422547719239	0.000180715684961153	0.000325996583174722	0.000825085087261402	0.000267797380010641	0.00136246569454144	0.000372123885202987	0.00114045432455945	0.000843289561385201	0.000575302589601304	0.00274261332435836	0.00701949588629163	0.00103030078846356	0.00207730117810862	0.00209699989486459	0.000393889348735283	0.000265779762553259	0.000924197654219298	0.00101430804532476	0.00153183971849781	0.000866912970300286
Ins4:U2:R0	2.79174427806747e-06	1.21141399680148e-05	0.000428387779424309	2.19922235189265e-05	2.1946106540334e-05	4.10613189111348e-05	0.000415089787242646	0.00015525179091875	2.63301872833924e-05	1.29486496633505e-05	0.000303362195856492	0.000442175261632953	0.000184484745641778	3.30684259733274e-05	0.000371185177007978	2.13245450102083e-05	5.49057891599758e-05	4.0837486253888e-05	1.49808971354492e-05	0.000159066271227271	3.45677337135883e-05	4.51883689056224e-05	2.95438814217368e-05	2.36323190176931e-05	6.51101820783157e-05	0.000684229777254608	9.41375984156748e-05	0.000247308963086377	0.000154798024441528	0.000115594087868397	1.5341157039961e-05	0.000749517019212059	0.00016221873664067	0.000103587798917953	0.000296563613266713
Ins4:U4:R0	3.10446481715889e-05	0.000103330233541816	0.00652535235439036	0.000691626848805199	0.000176594210264682	0.000177642240524301	0.00188563587273557	0.00347129950289683	0.000368798513430612	0.000202032136414072	0.00285931269809212	0.00805814131880354	0.00132382104262286	0.000318671291248908	0.00256048151071986	0.000276734864495168	0.000199761601544916	0.000411153316600094	0.000420474426481683	0.000995384998381745	0.000197313814317807	0.00100619024807168	0.000372017730738388	0.000669611134153698	0.00179555875031126	0.00345358640396655	0.000876933101527132	0.00123416788877296	0.00100178302111261	0.00103240058810452	0.000221069332547403	0.00083812816144126	0.000789261129168254	0.00143194633481615	0.00248969016018072
Ins(5,):R0	0.000230954245957321	0.000655729210435322	0.0235189870256181	0.00131426099366405	0.000658775244834905	0.00266094755029591	0.00588002327844806	0.27124639302818	0.00288159415215233	0.000713302216574039	0.0123843806464414	0.0129700246882424	0.0019521161747849	0.00248683300023774	0.00604240892376724	0.000465893385034668	0.00119684056771958	0.000787141823987945	0.00265740746369144	0.0103576222159945	0.00303850131367307	0.00327939017705787	0.00188239637586763	0.000856277759296084	0.00981034304111787	0.0023754724832907	0.00218322743659712	0.0026909946839613	0.00531817606503071	0.0017241478223182	0.00228906111316501	0.00252089264731237	0.00154806155521768	0.0125552629328389	0.00467745408513789
